,artist_uri,artist_name
16749,spotify:artist:6dAtGAnHCQ1ujMUZ9Ep82k,Grant Green
16750,spotify:artist:1ZpPJRe9erwiWi548SKVyn,Dr. Lonnie Smith
16751,spotify:artist:0LTIwNcvI31Zf5wwFVRHyu,Art Ensemble Of Chicago
16752,spotify:artist:1VMMiJVqEH7zOhxndftm4V,The Don Ellis Orchestra
16753,spotify:artist:1HJHwWck1EY096ea2iPAHO,Clifford Brown
16755,spotify:artist:7g9DeYASD3RzlT4kDchsQZ,Gil Evans
16756,spotify:artist:65uKPt40QH8dMBLuoJHPVY,Kenny Drew
16757,spotify:artist:1lB7KbOr9xdPK1CuasxmeA,Jackie McLean
16758,spotify:artist:6rxxu32JCGDpKKMPHxnSJp,Eric Dolphy
16759,spotify:artist:1TW90GjShgkjySrxBxcwQe,Tony Williams
16760,spotify:artist:0NRvpjoS4w3WdVSmkqSXgV,Ornette Coleman Trio
16761,spotify:artist:4ORSNkNYSzva169PBZCzvy,Andrew Hill
16762,spotify:artist:5olDKSsFhhmwh8UCWwKtpq,Chick Corea
16763,spotify:artist:3uPWecBPNXAChysw1uOJwI,Don Cherry
16764,spotify:artist:6Y6kAZs0W9NNsxNbpImPvq,Larry Young
16765,spotify:artist:375zxMmh2cSgUzFFnva0O7,Wynton Marsalis
16766,spotify:artist:0DNuWm5ZBKuCIXLNmrzuk5,Sam Rivers
16767,spotify:artist:6kN4tJRZX08fhLPxamnjbU,Grachan Moncur
16768,spotify:artist:2I5A4xP3QGJEDKGhhXMAVr,Jacky Terrasson
16769,spotify:artist:4YNvbaOaqp5pzC5US5t48k,Lee Konitz
16770,spotify:artist:16R5esBHEkxTw1QO9dnWM5,Patricia Barber
16771,spotify:artist:4hCKF3RZSkFSMntkfCxO74,David Axelrod
16772,spotify:artist:7IbO8NvxclKsk7WTOZ42bv,Terence Blanchard
16773,spotify:artist:14RXohtx6NiBGFTW8IdmAK,John Scofield
16774,spotify:artist:0qEGZBnqUgcVlTE7EEjR2F,Gonzalo Rubalcaba
16775,spotify:artist:7nwrblOf59ulOiB6djwPVh,Dianne Reeves
16776,spotify:artist:3dNwAPe7GZxgNZjNhMyx5f,T.S. Monk
16778,spotify:artist:6q6EXv5ybArXqifMdmTIig,Lionel Loueke
16779,spotify:artist:1gjen19mqMk6nP6TFOh7g2,Martial Solal
16780,spotify:artist:6TZ5t4kclsmGWHqb3mGyha,Cassandra Wilson
16781,spotify:artist:7g3iwvP459BN53F7CDxemI,Jason Moran
16782,spotify:artist:2Hg4SUNDuIn8xIidz9GxFw,"Medeski, Martin & Wood"
16783,spotify:artist:6n6ot5JVa8YO9z82eNbvd8,Marc Moulin
16802,spotify:artist:3Xwb4syQJHpNeSwPSbPpdG,Marvel Alexander
16804,spotify:artist:53ixqKNKVTgtSx3m3DGMA2,FKi 1st
16815,spotify:artist:0sc5zYshOdiFD4ayqMrJbJ,Jazz Cartier
16816,spotify:artist:5P2rwRBgIN450RaJxdjYdA,Kardinal Offishall
16822,spotify:artist:0mPAjOjWhSw63IlIgU1wKe,Yung Ralph
16825,spotify:artist:4PjHNisXpQqSDXOJBFRK8p,The Federal Empire
16827,spotify:artist:0BuppEyRY1Po5zkr5cOaNh,DJ FabTime
16828,spotify:artist:0wNuUG1alVKXEEiwEypprs,Cam Meekins
16829,spotify:artist:6T0X8EzxxwaOyAUCvJrNze,Tommy Swisher
16832,spotify:artist:5Oh4GC0SCWxhF6ZOFpQavM,Nick Cincotta
16836,spotify:artist:0khqcsFxd6ans7Zh1JqraT,Croosh
16837,spotify:artist:1fREm6PH93BVZFgQkYLSMg,T-Shawn
16839,spotify:artist:3PMbqYe1rIFC79qmrtDdWX,J.Wright
16840,spotify:artist:69VLZvFW66bCemvcSMAfVZ,Diverse Character
16841,spotify:artist:4V2pR2iSd1g0RZCglrP3jn,PLVTINUM
16843,spotify:artist:1KUFDbKU7bQKNIEyl0CmLU,LocatEmilio
16845,spotify:artist:3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker
16846,spotify:artist:05DtP63F0P3oEbAjg8g2Ou,Swiperboy
16849,spotify:artist:7lS0Ts39jlHdSTrt3PvwG5,B.o.B
16855,spotify:artist:2rexhkVQtyLPp2cSvmy2rh,Flawless Real Talk
16856,spotify:artist:1sdnOXw9epamqw5ERPK8T5,VALNTN
16861,spotify:artist:4YZ5ECfbM2xSTSQTJGBbO5,Gerard Way
16862,spotify:artist:4IliztYDlfMvzQzbx50o60,Flyleaf
16869,spotify:artist:77YbJ4a9IlKX18ck6qoot1,Meg & Dia
16878,spotify:artist:126FigDBtqwS2YsOYMTPQe,Hawthorne Heights
16882,spotify:artist:3utxjLheHaVEd9bPjQRsy8,Coheed and Cambria
16918,spotify:artist:0taUqKeI9JbGZECxu5bVV0,Toni Romiti
16929,spotify:artist:4k3yrCOPB5wp2ne8R9MQoM,Janine
16930,spotify:artist:1F2tkuTibmPhhzHX1NsC46,Strap Teezie
16936,spotify:artist:5XDJlfdfbGNJrOJJNxTcdq,Phora
16937,spotify:artist:7ibAWtDtmEfaVhc1FJ3Vl9,Eric Bellinger
16939,spotify:artist:2r3A0lVppaYaTz2ttY1Jws,Maurice Moore
16942,spotify:artist:5xenrbYhp4IRydrWpBe4Bx,LeToya
16943,spotify:artist:7HkdQ0gt53LP4zmHsL0nap,Ella Mai
16944,spotify:artist:3Y7RZ31TRPVadSFVy1o8os,H.E.R.
16947,spotify:artist:2YjrvPxeToeP8MyPH2Viky,MAJOR.
16951,spotify:artist:7iMjWsjqbmYLobomSh4B64,Mario Vazquez
16968,spotify:artist:0ftnVnpLz9yBbw8jCO9uXo,Chris Echols
16972,spotify:artist:1G70DDG3s5yYneeU3rgdUk,Glenn Travis
16982,spotify:artist:5V2x4nhO7Bq0w3VoKgI0bY,Rod Da God
16986,spotify:artist:1fYdgyGBrMIEML5cuo5FpZ,Natasha Mosley
16989,spotify:artist:030FjQpP38xhjIPyWgjmiv,Sonta
17002,spotify:artist:4BIQA9vRkqXEnA2twmq7mU,Mario Winans
17007,spotify:artist:5J7URjIP8aFmeSn2QwF9Au,TYuS
17008,spotify:artist:7JBZN2pehWRUu3fX11lP2y,R.LUM.R
17020,spotify:artist:4ugFr36dry8wGrxxBQrz0A,Grace Pitts
17022,spotify:artist:3XBxSfCwYIMBzWmJL7ZJ4U,Jason Walker
17041,spotify:artist:3h1HOgVmvPlhqjz8o3LglL,Belly
17072,spotify:artist:2QwJQuBekTA4qF7N7uLHDP,Veruca Salt
17076,spotify:artist:58etTNn7xmsQZhjnfjpAXL,Porno for Pyros
17077,spotify:artist:1lqW59DUEKqvcHc8mVWBtH,Our Lady Peace
17089,spotify:artist:0z5DFXmhT4ZNzWElsM7V89,Erasure
17097,spotify:artist:3Ukr3Ufjg8ygRJv7Ww887f,Screaming Trees
17100,spotify:artist:0T7JQxpy1Li93vLNirbv0Z,Mad Season
17110,spotify:artist:3JqoJ9CMC1y6iLHz5zZLut,Material Issue
17122,spotify:artist:4PKAg3S6JyEG8N9wgjD0fu,Smoking Popes
17134,spotify:artist:4iudEcmuPlYNdbP3e1bdn1,Silverchair
17141,spotify:artist:6Nwc4urCR2Qdx302j2XIlv,Stroke 9
17150,spotify:artist:5n3dkXwwvC1w42hp5U0Qxq,The Nixons
17173,spotify:artist:7zbq3gjHu4JAiMV7dWbUdv,David Nevue
17183,spotify:artist:7FQRbf8gbKw8KZQZAJWxH2,Paul Cardall
17205,spotify:artist:0lEssBAxQl2In4RpaB1C2Y,Talib Kweli
17207,spotify:artist:2fSaE6BXtQy0x7R7v9IOmZ,Aesop Rock
17211,spotify:artist:0A7g2YbCA9FlyZvAG6VmKP,The Lox
17214,spotify:artist:6nfYGe7IIuuP5bMY1jkJP6,Jermaine Dupri
17219,spotify:artist:1UxXd73KV3x4Hos5ZL7lKi,Bad Boy's Da Band
17221,spotify:artist:14eObkLrLLr2z5yGI23MvK,Don Cisco
17222,spotify:artist:61mwtI8FCpYa9G2NuThRhI,Lil' Zane
17235,spotify:artist:2vd2HnNh4pdYa9gDVHFjEu,As I Lay Dying
17249,spotify:artist:7iWiAD5LLKyiox2grgfmUT,Bullet For My Valentine
17290,spotify:artist:4ZznAOb4aE3va5Jz1iDpjc,Conquer Divide
17291,spotify:artist:3SsgzNhEvdhJV7viv0clbc,Martyr Defiled
17292,spotify:artist:6ZhMLSh6Zx7EzqOPJBvkbr,God Dethroned
17293,spotify:artist:3JFsVIxOn7STeilPICkkB2,Lamb of God
17308,spotify:artist:212XAOqudBh4ldSXRdpxea,5Quad
17313,spotify:artist:5SKf5gVJ5fkAmVZKGXWGWZ,DJ Retro Machine
17314,spotify:artist:0bkJj6RKaCzPPEw5yKeGbq,Kenny Holland
17316,spotify:artist:7fEOJ3pGBWmzaUxm5YJRyZ,Damion
17318,spotify:artist:4ttsE1dWJ0G68xMezQ0NRL,Summerella
17319,spotify:artist:6H6svVOQLsIH1uK7KedZoQ,Dame D.O.L.L.A
17327,spotify:artist:05F7ymnYcv8JdwxtDnmFO0,Teenear
17330,spotify:artist:2wWKZNmShJsXKCOosnoEIq,Illijah
17334,spotify:artist:6ghiFYcwn2Vzl6K50U0UPz,Michael Ray
17340,spotify:artist:738OS3zrCO782uDiUN9pet,Lee Ann Womack
17377,spotify:artist:39NR3AUhpbbqKM33vWn2fp,Brothers Osborne
17381,spotify:artist:5IcGbIAgdns0R5EJKHMjCQ,LOCASH
17390,spotify:artist:31Esw1yHgJZBPcRa4nUyTP,Joey + Rory
17399,spotify:artist:1FQXio7XougvCvKLIu0CCk,Tucker Beathard
17400,spotify:artist:03tfKFHhDoDqF73vCI3cxn,William Michael Morgan
17411,spotify:artist:5sQqZtsAbXAoAnvA8iN9kN,High Valley
17413,spotify:artist:1v3tdpIdBSW14rHUfiEVOv,Lauren Alaina
17420,spotify:artist:5guBwHhDmk4Cj2RNwuMuSi,David Barrett
17423,spotify:artist:4D9k73VomKTnVQ6ROnt8IO,Disciple
17424,spotify:artist:01crEa9G3pNpXZ5m7wuHOk,Red
17440,spotify:artist:5fsDcuclIe8ZiBD5P787K1,Stevie Ray Vaughan
17455,spotify:artist:1OVyBGCKn7vObVIVPXcmLa,Otherwise
17463,spotify:artist:6olWbKW2VLhFCHfOi0iEDb,Hudson Mohawke
17472,spotify:artist:7pW390CJdmhakvtcGZIqGP,Tanlines
17474,spotify:artist:0t4oHObO3FImWvIhMimaSL,Strand of Oaks
17479,spotify:artist:5LoctxpMh3qfgcTjbtdR39,Brolin
17481,spotify:artist:1qcU8NabUQ5efQf8UGW6CV,The Whitest Boy Alive
17483,spotify:artist:07WjVPM79OGQLOZ1jfUVk9,N.A.S.A.
17484,spotify:artist:20vuBdFblWUo2FCOvUzusB,David Byrne
17485,spotify:artist:7ki0NEYjetAx5KbjEzpVB2,Satchmode
17488,spotify:artist:7w29UYBi0qsHi5RTcv3lmA,Björk
17492,spotify:artist:4I2BJf80C0skQpp1sQmA0h,Belle & Sebastian
17497,spotify:artist:5yXAFDZNUNyO92l5WTImkO,Billy Bragg
17499,spotify:artist:40Ojab0UtVQFjA76qXr8Ot,Apparat
17500,spotify:artist:3p7FuibwOyQVcQ5jjVV4vK,Theme Park
17502,spotify:artist:0qzzGu8qpbXYpzgV52wOFT,Bibio
17506,spotify:artist:3EZWlSBWlPsC8lCI2Y36Gl,K-OS
17507,spotify:artist:53wZLCnhshZKDRs3uopFBc,Jai Paul
17508,spotify:artist:2BcIBFXVoydowG3UQYYq49,Dirty Gold
17509,spotify:artist:5UqTO8smerMvxHYA5xsXb6,Sonic Youth
17512,spotify:artist:6SYIsHAQ1sPokVxmzpaDBU,Kindness
17513,spotify:artist:5YkBrE0wF8cAlq3GCOw5Eu,Best Coast
17514,spotify:artist:6fLrPFLWLSCrp7gcTZXcKb,Twin Shadow
17517,spotify:artist:5VF0YkVLeVD4ytyiyVSIiF,Dirty Projectors
17518,spotify:artist:2x9SpqnPi8rlE9pjHBwmSC,Talking Heads
17522,spotify:artist:3HJIB8sYPyxrFGuwvKXSLR,TV On The Radio
17524,spotify:artist:6bxYUbMVzrPTOmzwey8Hgh,Boxed In
17527,spotify:artist:6LEeAFiJF8OuPx747e1wxR,Blood Orange
17536,spotify:artist:6g0mn3tzAds6aVeUYRsryU,The War On Drugs
17545,spotify:artist:04HvbIwBccFmRie5ATX4ft,Yeasayer
17566,spotify:artist:4yMGs8CtlMVF7RV2XU539m,Jimmy Needham
17595,spotify:artist:1gkN5N1Npacwm1QsSsVonK,J.R.
17613,spotify:artist:6jwSgdzEmAv7K0c4G8kq1H,Sean C. Johnson
17623,spotify:artist:3xGht4cr5E0CQVTMp6g3O3,Jonathan Thulin
17624,spotify:artist:22JNV0JWTJkY1qzKJhxdRe,Travis Greene
17625,spotify:artist:5z1DqxATiiwtej3BiBGWNC,B.Reith
17626,spotify:artist:0jpeXX8CClo6hxCOAzyAKf,Crystal Lewis
17627,spotify:artist:5A8ZfGPAh4EUTmOJ0Fck3l,Tim Bowman Jr.
17628,spotify:artist:7z6VyUifcnT3j1q6i9UZLC,KJ Scriven
17630,spotify:artist:0F0X4zqeNiPVJOWHWiDVRb,The Katinas
17634,spotify:artist:6u0N8dav5uO0AdKr6l9EFp,Lael
17635,spotify:artist:1PNtvh0nGxEXTi9gB8btqv,Ellisay
17636,spotify:artist:5JoSAv0tFDhE7jDtu1Wdnb,C H O Y C E
17637,spotify:artist:5HfuDsFVNaxn4NAW00HqbH,Kaleb Mitchell
17651,spotify:artist:78hy4ruxvsrE3mRGQarbr2,Kayla Starks
17654,spotify:artist:2Q1d40J0u4IWGg4oZNPBZ7,Jonathan Ogden
17657,spotify:artist:1pcufq5QrAZE0kBRQS65DM,CASS
17660,spotify:artist:3i9hP422d2KMjaupTzBNVS,The Spencer Davis Group
17662,spotify:artist:5X3TuTi9OIsJXMGxPwTKM2,The Young Rascals
17665,spotify:artist:0GbqW5TJr7n4is453VOY4C,Procol Harum
17667,spotify:artist:5I6MzhNEMk27cZsCqGAIYo,The Youngbloods
17668,spotify:artist:3miNucraVWk4hdVsIxn7id,Eric Burdon
17669,spotify:artist:2X9nnux4eS3CFBDSjcnoBQ,Stone Poneys
17671,spotify:artist:57xdnSVt4ahJCIXYLieQ25,The Troggs
17680,spotify:artist:34ABXKUj0gzq7R8vXjCaNj,Funkmaster Flex
17687,spotify:artist:7aBzpmFXB4WWpPl2F7RjBe,Wyclef Jean
17703,spotify:artist:77HU1Zb1VDIFvWKteJii0E,Israel & New Breed
17707,spotify:artist:2E5E5eAP6yDhZ7EHc0Evr7,Jamie Grace
17714,spotify:artist:1aoy0R8uP3x33eqKZOLpN1,Lincoln Brewster
17718,spotify:artist:1Q9nxD19emMUTTWtFi7jZc,The Afters
17731,spotify:artist:0XJ5RIvhlOL0harjI9jZvX,I AM THEY
17732,spotify:artist:6qk2W9h3eE5UtPJlIatzsY,Meredith Andrews
17734,spotify:artist:4n3JPzskKmb515ieYFC0wG,Ayiesha Woods
17735,spotify:artist:0S4zLQlUn398bugWd6Inmq,Group 1 Crew
17747,spotify:artist:0wCMw81dQdNPMRB4zadq5g,New Life Worship
17755,spotify:artist:2PmYKBQgsjegT3k5C6pkqW,one sonic society
17761,spotify:artist:0acFxGm0vYIfwTX4NRlEWd,Bebo Norman
17766,spotify:artist:1iMpfvETuKoTvBG3GlpEIH,Esterlyn
17767,spotify:artist:2Zbb4oqupGY4mmskwlygCp,Chris McClarney
17770,spotify:artist:0g5OkLnQogzLrT9s5vw6kl,"Phillips, Craig & Dean"
17773,spotify:artist:5zhxxb24WP6q6rbLHAn2UQ,BYU Vocal Point
17774,spotify:artist:4q7PS6zi0CyrEo23orQCkW,Travis Cottrell
17775,spotify:artist:3KDhyMTFZlrfAO0zK18z4t,Mickey Singh
17778,spotify:artist:1Bp5Jzrg41AOdttEEX8m7C,Sandeep Brar
17780,spotify:artist:3uHUKCspaCzAab9A3LlGAr,Mankirt Aulakh
17781,spotify:artist:74D1UgRzMhTSPz698exXmR,Panjabi MC
17782,spotify:artist:0CP2yDO5i5Q2G1fRj6C8JV,Kulwinder billa
17783,spotify:artist:2FKWNmZWDBZR4dE5KX4plR,Diljit Dosanjh
17784,spotify:artist:43Tz67xdL3Y2OjpPuMrzld,Roshan Prince
17786,spotify:artist:2EJ5MRZCzpHSSNNEpTx9Kb,Josh Abbott Band
17787,spotify:artist:5RIA0Nu4LvmOvomuo99oIJ,Michael Constantino
17801,spotify:artist:1PG0X1Vmbvc1Ex5tuF1dRc,EVVY
17807,spotify:artist:0q4NrXqJnc367PieejuROJ,Vice
17809,spotify:artist:75QQAQ1DfmGW500AJZbM0i,Hermes House Band
17812,spotify:artist:5fyDppLDl1juIu1BcUT5zh,Digital Farm Animals
17815,spotify:artist:6oMfS8fHX0CyDwRptywVjr,Len
17821,spotify:artist:48ke2z6K9CnX3Z43fJ69eg,Crew Live
17823,spotify:artist:5dMnvpYEfXvSexjwnSRH5n,RaeLynn
17824,spotify:artist:6H2X3nGSnuLh8UeEyair9A,Kristian Bush
17828,spotify:artist:5MspMQqdVbdwP6ax3GXqum,Annie Lennox
17831,spotify:artist:2X2dVMgMz4cx8bMwwK6rL3,Carter Winter
17832,spotify:artist:26iVzd80yAXJjZlsrshRjQ,Hudson Moore
17833,spotify:artist:64fJiKnU2RfnndB8xP3gLi,Levi Hummon
17835,spotify:artist:4PRfc0tn0HR0GhzWHHckLt,Cale Dodds
17840,spotify:artist:5QXCGAfanhwtd88Fqe0YJB,Cole Taylor
17841,spotify:artist:0heAERqkFjS3QpeGQCprAo,Corey Kent White
17842,spotify:artist:2HgKf6VcQtGmAKpNXidtiC,Dallas Smith
17844,spotify:artist:0Xn4iSM6rXebCl4Ub50RFN,Taken By Trees
17845,spotify:artist:4HKCjseZVD2vG7EJG3yLwt,Jonny Diaz
17861,spotify:artist:4657QEJIOQnfUJq3hyuNtc,Chris Porter
17862,spotify:artist:2bt82NyaCILDtSoTHlwdMl,Todd Zack Jr.
17865,spotify:artist:6vPzAqZDXQgLTEn8pjp4jY,AMBER
17866,spotify:artist:7aZ221EQfonNG2lO9Hh192,KARA
17867,spotify:artist:3hzcooxMtbApMTvvn6XKVA,G.NA
17868,spotify:artist:1Pr9gT0veB2tgcisQeIGoC,Beast
17870,spotify:artist:4drjiBRSqZoTD67xgZCmNo,Jun Hyung Yong
17878,spotify:artist:3Ckt7DNBcLi93B2LGyKYzy,Finnebassen
17879,spotify:artist:147jymD5t0TCXW0DbaXry0,Wave Racer
17883,spotify:artist:3OKg7YbOIatODzkRIbLJR4,TheFatRat
17885,spotify:artist:0pCGA9tdtbWwo1pKIs0CFx,Different Heaven
17887,spotify:artist:0J8GXvnNqXWaDikoYCbDlt,Trippy Turtle
17891,spotify:artist:3GZGJ33pJdAdUL6IQpK8mR,Anthony Rapp
17892,spotify:artist:0bvwPCit9Yh0yVdLKGnXRi,Adam Pascal
17895,spotify:artist:5jpma87NOuRoh5FMf0CW5I,Jesse L. Martin
17896,spotify:artist:00BueEoowSUVGZoCR5yIRL,Tracie Thoms
17897,spotify:artist:1ZrlnxoiI0Banz5TlU50Ay,Wayne Wilcox
17898,spotify:artist:5gGhRZgP9BJL9fsFdvTzeX,Rosario Dawson
17900,spotify:artist:7kpYFxC5CpMUjfXtOGOrvR,Aaron Lohr
17902,spotify:artist:2wpskShaCrgkVcET4JzTAV,Wilson Jermaine Heredia
17904,spotify:artist:4vLVxKPowMj14Ou1NNUxuc,Cast Of The Motion Picture Rent
17926,spotify:artist:6ewMqjrF31lC8ywRsvm073,Nick Lachey
17929,spotify:artist:6X9aYHnQ75YI8o08aoa0iS,Boyzone
17931,spotify:artist:6B5c4sch27tWHAGdarpPaW,Seether
17934,spotify:artist:6V03b3Y36lolYP2orXn8mV,98º
17937,spotify:artist:1YIpZOfyHXMUgUaxxxgbaC,Teddy Geiger
17938,spotify:artist:51d3rUlLuMh7EW09aMe7yj,B2K
17945,spotify:artist:1uiEZYehlNivdK3iQyAbye,Tom Misch
17951,spotify:artist:1zuJe6b1roixEKMOtyrEak,Tina Turner
17954,spotify:artist:0uCCBpmg6MrPb1KY2msceF,Burial
17956,spotify:artist:60jVpPkp3hgECctyeE9gWH,Mars Today
17958,spotify:artist:0x4xCoWaOFd3WsKarzaxnW,Frankie Cosmos
17965,spotify:artist:4ymRolHad3YoWJw8rW7G9F,Hunter As a Horse
17970,spotify:artist:4VivsO1n4n2Mi2Btyb5gfL,Cosmo's Midnight
17971,spotify:artist:5bWApG9Vdshhd1J50UnNf6,Blossom Dearie
17972,spotify:artist:5S2TMlov8xTSQjtiOqbsH4,Crazy Penis
17973,spotify:artist:5dCpFeKxLbycrnsjWZjha8,Proleter
17974,spotify:artist:4aOaCOR788BZlqdoBlkg2D,Max Gardener
17975,spotify:artist:31UKSWpSUyiReoTEb39vHb,Ekkah
17977,spotify:artist:7CdlYgtOoxBtNjuDeIxSPM,Les Rita Mitsouko
17983,spotify:artist:4fSPtBgFPZzygkY6MehwQ7,The Libertines
17985,spotify:artist:3jk39CGeaaSO3FPKNx1RUx,Syd
18001,spotify:artist:24nRnT5RY9FRzNRXO66tJR,D-Block
18008,spotify:artist:7jWow7t3Md9ojX2YCyi5DX,X-Sonic
18019,spotify:artist:4FN7fOyYlWslCclCpHDNcI,SW/MM/NG
18027,spotify:artist:36pp9WbnrSk93OCHZ3rCf4,Elvis Perkins In Dearland
18034,spotify:artist:36kzCQhGfJzrLuZzrHweNV,Wax
18050,spotify:artist:3rxPTMtxVQKNAbBBl6cQrw,Famous Last Words
18059,spotify:artist:4tyZ8F1QPVTJ1EbkrlnpMd,String Player Gamer
18061,spotify:artist:3DNT41sscTpr7IBwq79Uw8,The Dirty Youth
18073,spotify:artist:3EQW0765q2DFGkkY7vqdXC,The High Court
18078,spotify:artist:7qAcXJgt1PWnxwUgxMdyuk,Sick Puppies
18079,spotify:artist:6Ku6HNSfgFrk2c3KIlf2j9,Bullets And Octane
18080,spotify:artist:5fyHpJg1xW8OZqPyzmQv2C,Hit The Lights
18082,spotify:artist:4reUSabzsXZWM3BMH4fU1Q,L.A. Style
18083,spotify:artist:5v6wlK6GCKVovWMbPqSHNy,Fireflight
18121,spotify:artist:429v4ypVJLyIyC4hKea0KN,VersaEmerge
18130,spotify:artist:0QgWSvxWtXB4DSg10MUzPj,Ace Waters
18132,spotify:artist:4UgGTtEPHv2yQFfFDgtee9,Ferdk
18133,spotify:artist:6irKXFXk2sPNmHtKqmrfuU,Unleash The Archers
18155,spotify:artist:5jX7X3kRkfJTRqAdT7RcHk,Cass Elliot
18162,spotify:artist:3PRt51b9N0y4akRbx2JfzZ,The Pancakes
18163,spotify:artist:5n9E5vGRtLsPzqk39eA29T,Keywest
18166,spotify:artist:2vRK8tYkzMBcd6YD67EA77,Didrik Thulin
18175,spotify:artist:4UBYU2gjxGYZSG4k6RW32F,James Harris
18181,spotify:artist:0vTBc2IpccX4e59gatG4d1,Yulema
18185,spotify:artist:2IjiuEObrCKyZvSb8xLxG9,filous
18188,spotify:artist:3uT7nEkZwWc2GBiqUZGoOe,Aqualung
18190,spotify:artist:6aP8ry8w3bSNyfyqhE8rGf,Missy Higgins
18195,spotify:artist:5bDT084L9uerDDCE9Uzoan,The Original Broadway Cast Of 'The Color Purple'
18196,spotify:artist:2LgklPXmvWVOQfzPVkuChg,Scott Helman
18201,spotify:artist:3MuPVbFDynbq9zRTAqjRxi,Max Jury
18211,spotify:artist:1esV1Kbjb2mU2NuxzRDQ0D,R E L
18212,spotify:artist:2PCNtGdqoWQnJKgH3YtrRB,Recable
18214,spotify:artist:4zAOqBfNLyWFvj1e3yvypJ,Catching Flies
18215,spotify:artist:4uFZsG1vXrPcvnZ4iSQyrx,C418
18216,spotify:artist:6UocZe4AprSYBvmn3J0oqY,Shiny Toy Guns
18219,spotify:artist:2weMnYqCmtNUrSLAJq5dD8,Savoir Adore
18220,spotify:artist:3CHdEhu3z3OYck1hZNusWz,Singularity
18222,spotify:artist:6Vh6UDWfu9PUSXSzAaB3CW,Example
18223,spotify:artist:6JtFllJR7nhh8fa6oGefSj,Late Night Alumni
18224,spotify:artist:3pPyG4NWGaEm3YJ9NShOET,Mark Norman
18226,spotify:artist:4K3niUvQ8hvl8MP9H9J2hT,Ryan Dolan
18228,spotify:artist:0W8xe7IqAPlnBRMUpWOUuJ,Meg Myers
18229,spotify:artist:4GhlwQ4mxyuwgeOiuWePZl,Alice Kristiansen
18231,spotify:artist:1XXpL6SLSvHLe3odClQGKI,Pr0files
18233,spotify:artist:67tgMwUfnmqzYsNAtnP6YJ,Groove Armada
18237,spotify:artist:2vZ2LduHmYMfLMq97BoWrc,Seanloui
18239,spotify:artist:5XiFCr9iBKE6Cupltgnlet,Dhruva Aliman
18240,spotify:artist:3PhL2Vdao2v8SS8AptuhAr,James Horner
18242,spotify:artist:3x7BaW5q1SDNv6bVrbOCmX,MOVEMENT
18243,spotify:artist:4oFdxup3UmMDNoLLITyDrs,Shy Girls
18245,spotify:artist:3xGUleMP0VqmYNXcGBNhnI,Rosie Lowe
18248,spotify:artist:5RB7kW5UrAcAd3UY3JCk7e,Halloween Masters
18251,spotify:artist:7MlotYZhHjOlXcvmwrITj8,Tep No
18253,spotify:artist:4ZUg3IUvAPAl8coXQAxaXd,Lucas Nord
18254,spotify:artist:16ZhfkSN82AmrB3Uiso6RK,Dan Aux
18255,spotify:artist:2aCPI1cQHluLnMHkndCL4L,Gemini Club
18256,spotify:artist:0bDdEelale4EH4GdzW1R38,The Felix
18257,spotify:artist:4SBjd3Weons8zDHHUnAzYF,Skies Speak
18259,spotify:artist:5awQWdBpLqN2KFVRN8w56T,Highasakite
18273,spotify:artist:0B2SlMW40Hs9mijOi1cDyf,Mr Little Jeans
18285,spotify:artist:6ZhjJOJXXwnPS8PrXdmjLw,UGK
18291,spotify:artist:1fQ46lgoUCz8FVXdTVNk0a,Hurricane Chris
18297,spotify:artist:10AY17ALos2o3akPqrPydw,Father
18305,spotify:artist:0bdJZl7TDeiymDYzMJnVh2,Preme
18310,spotify:artist:3LIJJJkO7R5RasRwt7xIn5,Mystikal
18312,spotify:artist:07VmOvmuBp9G0gb8BTrpn0,Mike Jones
18319,spotify:artist:08rMCq2ek1YjdDBsCPVH2s,Amerie
18324,spotify:artist:3KdXhEwbqFHfNfSk7L9E87,Baroness
18327,spotify:artist:59mjRp0i1B8oWSSMmGWJlJ,Ansel Elgort
18328,spotify:artist:2cevwbv7ISD92VMNLYLHZA,Rilo Kiley
18346,spotify:artist:6YloMIsWjpHzIRK8s5tzAr,Gabe Bondoc
18347,spotify:artist:1fUMEn4Yk7ZUloozE0fRLL,Jamie Woon
18350,spotify:artist:3wnsAakCkhyU3yKQYMZmGo,David Ryan Harris
18362,spotify:artist:7lWm7B37N2Phj7l1bpEx91,Matt Woods
18365,spotify:artist:0nJaMZM8paoA5HEUTUXPqi,Bear's Den
18369,spotify:artist:3HrczLBDJXJu6dJWEMbKHa,Garden City Movement
18373,spotify:artist:5PifaykkaJRJlWbUz3H0od,Mimicking Birds
18375,spotify:artist:2LSJrlndCuTpdEluvYHc2E,S. Carey
18380,spotify:artist:5u96pPXm3JmksPRgYDiVps,Down Like Silver
18387,spotify:artist:4D6fSmtnEaNRejP3eHzX1B,The Pines
18389,spotify:artist:0lO2c86rQmrRJArBxgw0v8,Horse Feathers
18395,spotify:artist:21XbnrbEMUTZelIfoV12hC,J. Tillman
18396,spotify:artist:3ix4iw2URncSdE7X292bXy,PHOX
18399,spotify:artist:1oplL2hHYq7CQykvSbd6gy,Anthony D'Amato
18412,spotify:artist:7x5rK9BClDQ8wmCkYAGsQp,Paolo Nutini
18424,spotify:artist:1xLMexpeeTKQ20SwGMaGSK,Wild Child
