,duration_ms,track_uri,track_name
16929,215542.0,spotify:track:0MoIhMceeITe8Wqz1ZOONj,Hold Me
16930,234344.0,spotify:track:4a4ZDsds5ei3ZJSOfOyRQh,Treat Me Like Somebody
16931,337640.0,spotify:track:5qrzhg9Fmu8Amg2uMhHfe5,One Wish
16932,214280.0,spotify:track:4zfOmUbRGRM8RPQuj2DuyF,Wasted
16933,221107.0,spotify:track:4VuS959DSpr82t3qBqCrWG,Supermarket Flowers
16934,240148.0,spotify:track:7fJm6BeUz3Qvd97jbTL99K,Closer
16935,179293.0,spotify:track:1Q7mhUVsCAWvzJkndM3wpm,High off You
16936,209264.0,spotify:track:6dKFrcFzZmlB5YmfuZ7pVi,Move Too Fast
16937,197382.0,spotify:track:7J2WCEwxOkEvnF7CsZ2642,Mean What You Say
16938,188844.0,spotify:track:1lgIfLiB4abFQR90h7gRcC,Thank You
16939,186723.0,spotify:track:5PB7yyYeLYkfPqmC0hwlXl,The Loudest Silence
16940,202640.0,spotify:track:2YmvotXFcawQhxcPeHmKYV,Perdóname
16941,292800.0,spotify:track:4SmL65mxEcg4TS29GDldqR,Before You Walk Out of My Life
16942,262227.0,spotify:track:1oC2QXxUl8JtlmZr22qYP8,Torn
16943,264098.0,spotify:track:01JPQ87UHeGysPVwTqMJHK,She Don't (feat. Ty Dolla $Ign)
16944,160160.0,spotify:track:71AaGUlQ7I5dRgDEQpdnI4,Every Kind Of Way
16945,214800.0,spotify:track:0ERv44yTvPI3NAsdQTHAIS,Ya Man Ain't Me
16946,285430.0,spotify:track:0HImxAtmNeOva42JRfn6xz,He Can't Love You (Re-Recorded)
16947,235907.0,spotify:track:0g1UzWISKHt7elmoM9TsAh,Why I Love You
16948,199800.0,spotify:track:30Co9eN7JHPf1i2wEyVSMJ,Nothing Like Us - Bonus Track
16949,238773.0,spotify:track:4qrYbNvDw9CaIcsBiDGcDV,W.A.Y.S.
16950,249880.0,spotify:track:0wBBEAVHlxjWpBY2SQZOIv,Somebody Else
16951,223613.0,spotify:track:23op9B31lF72t20r41KBtg,Gallery
16952,265827.0,spotify:track:2inBfDjYYj8jRHccLHJjSm,Differences
16953,245063.0,spotify:track:02y3FRLRlmzIpi2y8ZbN2w,Don't Wanna Try
16954,309027.0,spotify:track:5w389UiLPbnoOZXbuMyOrO,"Love in This Club, Pt. II"
16955,248347.0,spotify:track:4GzyItiDrlIyY3xUyrFQnA,Lie About Us
16956,293840.0,spotify:track:1Jm1I3APcmVz3MqPr5vfTx,Into You [Main Mix feat. Tamia]
16957,245027.0,spotify:track:4wtlxQREXd4IJuCuCxo1ur,Circle
16958,236680.0,spotify:track:6RXqIGyOGj0zqdpN0Nlv4g,We Ride
16959,223560.0,spotify:track:0pmzQ1SkJHhDcA4v5pqw2A,Can't Let You Go - feat. Mike Shorey & Lil' Mo
16960,218947.0,spotify:track:73sEFRISCOmunToMJtjuPS,Hate That I Love You
16961,234080.0,spotify:track:25FjcKQ4IWvVnhqu4XUcpm,Bless The Broken Road
16962,215813.0,spotify:track:6wQSrFnJYm3evLsavFeCVT,Never Be Alone
16963,220053.0,spotify:track:3nJjIYchBNkYm7B8XfJf5N,Suffocate
16964,235673.0,spotify:track:10CYL65RyZXsOaJkTnotsn,Anymore
16965,266227.0,spotify:track:7xxI7hEkYGS10KenWxwfe1,Thank You
16966,95467.0,spotify:track:3GVkPk8mqxz0itaAriG1L7,Everybody Dies In Their Nightmares
16967,144733.0,spotify:track:2H3wWrnO758y0fPH7Ilerg,Depression & Obsession
16968,200937.0,spotify:track:0pmgIZkAnBdOZNVpuU6oZq,All About You
16969,193067.0,spotify:track:63sLFn6GyiEEYu0EfYg2O9,Don't Say You Love Me
16970,230827.0,spotify:track:5K1S5iarpzzuYsmCJlXVaM,Leave My Heart Out Of This
16971,236613.0,spotify:track:2TfhZlAqAuxDrSQSeyZj1o,Who Are You
16972,235363.0,spotify:track:6P415bdEuyzdqSp8BHvQ6Z,Feel My Love
16973,297493.0,spotify:track:0UpYCrYxNj3aQntlBIB0oS,Promises
16974,246988.0,spotify:track:2FTeQQ5Rg9tBpgpTF5mnhE,Still Think About You
16975,227117.0,spotify:track:74RMUkSaE5CQ3WRtcB6hk5,Loyalty
16976,210452.0,spotify:track:04WttLcLKlsuxYxf0hvouB,I Think I Love You
16977,206973.0,spotify:track:5BJwmt4lLf6Yrm3MJ1j3J4,Imma Dog Too
16978,260048.0,spotify:track:25gBSdeZ7qMplP2XsoXO1r,Switch Up
16979,207201.0,spotify:track:55SBnUF28p7VolE0P2PiYb,Fake Smiles
16980,242676.0,spotify:track:0Z5sQQHcKJPuYwbuL3zjYl,Nothin on Me
16981,238120.0,spotify:track:4BhGTc3Cgay2U1QcTS7vQe,Fire & Desire
16982,185441.0,spotify:track:2GfVTDSxVB9eWEPhIM4pfB,Fairytale
16983,183781.0,spotify:track:2jNFga2ldTWgXXuu57u6QB,I Know
16984,149606.0,spotify:track:1daTjuil7WUM1kyHpQQJhN,Options
16985,172862.0,spotify:track:6JDikseMmRriO927jArfgF,Trust in Me
16986,197584.0,spotify:track:5qXulYg3naOwdZVtRdI8C8,Anything
16987,233305.0,spotify:track:3WdYxzi0kASkGe7RaZ0eiJ,I Want You
16988,205253.0,spotify:track:78kbfjo2csYTNEUXmFRNhJ,Never Be the Same
16989,169192.0,spotify:track:150tep3Zr1IIQUgphOYGWj,You Ain't Shit
16990,229793.0,spotify:track:0fIXfCEB9B2FYaIJkEMYfL,Role Play
16991,230240.0,spotify:track:6d1fGqMtdUEuHqFSDMlR0N,"10,000 Hours"
16992,154867.0,spotify:track:3JBTubF6baSJeX2IZFtYMB,Somebody
16993,246240.0,spotify:track:4LkLfPYc3yjOta7Gk8FDRB,Think About Me
16994,221947.0,spotify:track:6OVDdIF1LyY36sXL5xGCSR,Don't Choose
16995,205413.0,spotify:track:3ak6Fscs4qMoVsIwaDLgZv,Wait
16996,146520.0,spotify:track:7AQim7LbvFVZJE3O8TYgf2,Fuck Love (feat. Trippie Redd)
16997,209400.0,spotify:track:4OBZT9EnhYIV17t4pGw7ig,Best Part
16998,225780.0,spotify:track:3F1gjSkTX9kvxOo6BnlRNd,Losing
16999,206413.0,spotify:track:5k3VjTwIsOjQ2woGz3Yx71,Can't Help But Wait
17000,277840.0,spotify:track:7lurcq2Yw96B1K0KOJAHxg,Southside
17001,247840.0,spotify:track:7J41dYQolQJEtj3UmKLu5r,U Got It Bad
17002,257333.0,spotify:track:2yr2HnFYl7XvqJk4fXoQBt,I Don't Wanna Know (feat. Enya & P. Diddy) - 2016 Remastered
17003,170090.0,spotify:track:6BqK0QbNZTO0NA06pt7Kzc,Let Me Know
17004,236213.0,spotify:track:00zqTWtvCWvDtAqoLRl6Sy,When It Hurts
17005,177827.0,spotify:track:5i70f6KOnmtRCbutYnLvVC,Over Here - feat. Drake
17006,175093.0,spotify:track:2fUazQuDcmHbKYfPoXWpZU,Remember Me
17007,263192.0,spotify:track:1Bh0ORYmPetXrGZjV9T8Fa,Between Us (feat. 21 Savage)
17008,189600.0,spotify:track:20D8L0tM0XfP608Yj4BcrB,Be Honest
17009,195000.0,spotify:track:0rKD8fJVIVT5IIMmDXXdbf,Tell Me
17010,201463.0,spotify:track:1N5j9dRZ3foNWwU4Zp0pbq,Frustrated
17011,240320.0,spotify:track:7rSFIblcpjE7b0GA8Ezqda,Control
17012,218160.0,spotify:track:6FvBhhtH19O0xRnexAFyrg,Superhuman
17013,264680.0,spotify:track:2SrH9TXE1Rt4FPepEZDDYS,Should've Kissed You
17014,183253.0,spotify:track:1lmDRuRa12CImUQziVfVw5,Wife You Up
17015,214480.0,spotify:track:5cU50IAoAFF7qFWOtdbEjr,I Need A Girl
17016,261427.0,spotify:track:3QE7ObGjkt1kYnhLvZPRUy,Go On Girl
17017,222000.0,spotify:track:5FXOEdfNW7nYQrBWtW49Cl,When You're Mad
17018,184500.0,spotify:track:7pF0xW7MH9Tucfpb1Oys0R,if i could i would feel nothing
17019,254467.0,spotify:track:2xlnEhQjSCqNPIJX42ARej,All I Have
17020,206955.0,spotify:track:1nFHWEwwKVBeJspsNrOKyA,Another Love
17021,214368.0,spotify:track:3rpmKDJk4ZUF8QAr2XaEnM,Caught Up
17022,245200.0,spotify:track:7FWWMsKZyVZ70awxDXy47f,Down
17023,235707.0,spotify:track:3If9Idk1rglOqubIsJcpmv,In The Garage
17024,271933.0,spotify:track:65xzdoI24NIA9F1q8ZqE1p,Blown Away
17025,272893.0,spotify:track:2kwhtzTWtI3aRUqteNnxXj,Away
17026,290107.0,spotify:track:1iArQTuOzxvrtniGmkyy92,Burden In My Hand
17027,332040.0,spotify:track:5ps1ErJkRMIukvI052OR4x,"Rosealia - 2003 / Live At The House Of Blues, New Orleans, LA"
17028,273173.0,spotify:track:1V69q6fPb63UK05eKoOFUI,My Umbrella
17029,266200.0,spotify:track:6hqIXyo6GxydAnoI8XeIrV,Rusty Cage
17030,249360.0,spotify:track:7u9VFAdcwGNMw3wqwzOJuO,The Sidewinder Sleeps Tonite
17031,150907.0,spotify:track:5b7XGW6Ss95mofffZdzXuy,Backslider
17032,287267.0,spotify:track:1vqw24tqUeqKtTA8fiPccF,Piranha
17033,348773.0,spotify:track:2junx9LRubsMY2OHaSc5DE,Mayonaise
17034,345667.0,spotify:track:5TLA7O0ogTqwZHbS3ERabw,Blow Up The Outside World
17035,218027.0,spotify:track:6Y7kQLHkeKV8bJCvNCOy5p,You Know You're Right
17036,208293.0,spotify:track:5hE3T2329sdMmIrHxjhQDL,Selling The Drama
17037,242567.0,spotify:track:5qJKdOOkMzpM0s4JaTclRw,Push It
17038,285547.0,spotify:track:5Bb88WRO4906ngHGMvkv4P,Cover Me
17039,298253.0,spotify:track:0fIC59ZyS8ThtUF0Um6zuD,Cherub Rock
17040,230573.0,spotify:track:7yTpk84jxzYRNzPfCcJHr3,Try Not To Breathe
17041,209000.0,spotify:track:3L19vBWH4jTHNXbuBaHbUN,Feed the Tree
17042,261093.0,spotify:track:15VRO9CQwMpbqUYA7e6Hwg,The Man Who Sold The World
17043,267693.0,spotify:track:19yGmm9FjEZdZc5j98WDe4,Subterranean Homesick Alien
17044,271333.0,spotify:track:1g1Qvn9GeCDkbuy71nRUzi,Drive
17045,269533.0,spotify:track:3gP6r28WP365UUawJY44BT,Greedy Fly - Remastered
17046,209960.0,spotify:track:5HjviQMuDBIvcyNXJtka23,The Old Apartment
17047,299733.0,spotify:track:3mhOmh4tRKsMfnRmgZfeBm,Far Behind
17048,234707.0,spotify:track:7IgRvUDTdjsligNmNpnUrz,What A Good Boy
17049,175920.0,spotify:track:2gdtLnVGGg80Kj9GiqP0vH,Trippin' On A Hole In A Paper Heart
17050,296867.0,spotify:track:0BSQyPibTxgGXo1NwNe22C,Something's Always Wrong
17051,255773.0,spotify:track:7s4JCyY8YIZSsKvtwStBQ6,Rain King
17052,203440.0,spotify:track:2gw6Rk1Lr3lgN5GUXQBKrF,All For You - Acoustic Version
17053,226400.0,spotify:track:0c1iL21nLuQNZTWiijOZUG,Only Happy When It Rains
17054,247880.0,spotify:track:50rimSSBzAvRsLxyNKyE6f,King Of New Orleans
17055,224733.0,spotify:track:2RyiGdY33PR4aCTUolEhk7,On A Plain
17056,201173.0,spotify:track:4XizBlyqR7ZGVTX0Fyonm2,Today
17057,297173.0,spotify:track:5J19HPdmJHOEu32iyZEt5k,You
17058,285067.0,spotify:track:0VLdJcQUsqHBBwqPp4CIKJ,Aeroplane
17059,337400.0,spotify:track:1qEyqHR1xsj2MC4Qy0dsaI,6th Avenue Heartache
17060,295373.0,spotify:track:0cG9ocYqYOIVtgiWTmTe3g,Breaking The Girl
17061,338373.0,spotify:track:5wmrY6ZtM1q7Q2FAoOG48r,Blue Dress - Remastered
17062,202853.0,spotify:track:0GvC9hj6rWx7O1jinbhjty,Perfect
17063,200160.0,spotify:track:0x1AGUtXLVzhbNBaIx90zc,Stellar
17064,387213.0,spotify:track:2nTsKOXIVGDf2iPeVQO2Gm,Paranoid Android
17065,278133.0,spotify:track:4gawTLtYS4aVK7xqKZHkJJ,Everything Zen - Remastered
17066,278707.0,spotify:track:2XS9Nt0xTrlVUGINRVCXKn,Crush With Eyeliner
17067,223493.0,spotify:track:0SqgZ5KpfX24W8ZeGzOle2,Think Twice
17068,344693.0,spotify:track:14UmEiFlUxc62EtkBBrVW0,Mouth - Remastered
17069,229120.0,spotify:track:1bSpwPhAxZwlR2enJJsv7U,No Surprises
17070,253907.0,spotify:track:3sYWyVGfPuit80szWXhrRA,Come As You Are
17071,202385.0,spotify:track:0xer3oYz7xQO8t0Qx6sSMK,Fall Down
17072,196573.0,spotify:track:1SY2vughwKmVPm1Lmf5Nl7,Seether
17073,249867.0,spotify:track:1HpBm13TNcyMW3PoUrlZPv,But Anyway
17074,285107.0,spotify:track:6hvwc95jXLw5z2kT73y6I5,#1 Crush
17075,245627.0,spotify:track:6aaPceG6TnixvAZQ1wBMdp,Get It Together
17076,216733.0,spotify:track:5kcQEPksJHTOLQ4In5oGN2,Pets
17077,268147.0,spotify:track:5dKnYwLORymDGuAWLXar2a,Clumsy
17078,256333.0,spotify:track:2zLZuZFgf4mn3af8wILpHS,Miserable
17079,359520.0,spotify:track:2c5wml8wsBnPfNSbCZ574T,Take a Picture
17080,243760.0,spotify:track:6ZU9RJIZ0fNaFuQM57bDIA,Bombtrack
17081,206773.0,spotify:track:5sFDReWLrZHLFZFjHsjUTS,Would?
17082,332627.0,spotify:track:0elH6ukMGLyCHJavHutEza,Creep
17083,257480.0,spotify:track:5jafMI8FLibnjkYTZ33m0c,High And Dry
17084,178427.0,spotify:track:2Ad7XA54Jw0YyBF5rjiFyl,March Of The Pigs
17085,245280.0,spotify:track:278jOl7gFMJ9WMnUbGxWRe,Wicked Garden
17086,272640.0,spotify:track:5NDEmY6IUl9fKEsZNcPKgo,In The Blood
17087,200800.0,spotify:track:2kh0u2d2YKQ7BCqeLPdHk6,Breakout
17088,255573.0,spotify:track:1bzWruc6jxtQy5Wwj7l9UY,Superman's Dead
17089,236067.0,spotify:track:48hpDiomq25LOQGAiVbq77,Love To Hate You
17090,264227.0,spotify:track:2Vd8uLBFSJVRu20OGp6LYG,Little Things - Remastered
17091,245760.0,spotify:track:7xl8vQxaOiFgHNGTVsH9kO,Bittersweet Me
17092,235933.0,spotify:track:5YjY2B3RxitoHtkXFAdAe5,Afternoons & Coffeespoons
17093,264067.0,spotify:track:3SVAN3BRByDmHOhKyIDxfC,Karma Police
17094,230160.0,spotify:track:68fU62xt4ppqqihSBQO43H,The Difference
17095,340200.0,spotify:track:0wokCRaKD0zPNhMRXAgVsr,Ordinary World
17096,257000.0,spotify:track:5CjwXdq5Z73Va0XCPFG5Aq,The Good Life
17097,247093.0,spotify:track:7qzFXUvBk7lELXuxVREypV,Nearly Lost You
17098,227160.0,spotify:track:3DwzYRgOgojl0EcdOaJLYr,Tahitian Moon
17099,314173.0,spotify:track:3ZSkJEf6bXoYzkJ4uXTL9s,Man On The Moon
17100,302907.0,spotify:track:5EUsI3LIV042IV5ydksV9y,River of Deceit
17101,205600.0,spotify:track:1MQTmpYOZ6fcMQc56Hdo7T,Sleep Now In the Fire
17102,293987.0,spotify:track:07jUylEMp4LBOWZagde8tF,Big Empty
17103,181627.0,spotify:track:4v2shjivXFtytGOoL1e6eg,Transistor
17104,299560.0,spotify:track:4aOAzvRdOsZSwZIgwcdeL0,Let Down
17105,236973.0,spotify:track:6u1yKoh00WaoSpNp46RzKF,Cumbersome
17106,271067.0,spotify:track:1soBMqyS6BvqVHUXsanF9d,How The West Was Won And Where It Got Us
17107,233360.0,spotify:track:2wO8aOvN1ogLy1N8XT1WJE,This Is a Call
17108,293987.0,spotify:track:0Mb20VmqR2lvtgbEermW2v,Policy of Truth - Remastered
17109,240400.0,spotify:track:1yStBw3HI2pnjbO3ihq33N,"What's The Frequency, Kenneth?"
17110,297533.0,spotify:track:73ScX0ZwIcrJUFDt1JsUTi,Kim The Waitress
17111,312240.0,spotify:track:7mEGddVRDdESAibWOnbXoA,A Letter To Elise
17112,326107.0,spotify:track:2Y7ndoyiIm0IaFJa13gV3H,Walking in My Shoes - Remastered
17113,180067.0,spotify:track:3yMFBuIdPBdJkkzaPBDjKY,Miss World
17114,212093.0,spotify:track:18tgx070tbAM4TKxEwzWaG,Root Down
17115,223333.0,spotify:track:4HcgoL4KNExj5LgmmFCj0D,Come Original
17116,223880.0,spotify:track:5Ddlk6C2JVxb1SReZ6O1wk,Drain You
17117,338227.0,spotify:track:7FRfYOql61DGDp9VPPe2qA,Down In A Hole
17118,199667.0,spotify:track:21REQ1bCUWphT2QK3bLWYQ,Sure Shot
17119,203960.0,spotify:track:4YwLagaVWaegNK7RsUh1at,My Name Is Jonas
17120,253173.0,spotify:track:4ti5I6Wxmj8CNpAxVHKohx,Tyler
17121,237800.0,spotify:track:5QQCp4fQiU9I2FU9FvJVV2,Always
17122,222693.0,spotify:track:0skxqaapKhdZ2BW5H1Umxh,Need You Around
17123,288600.0,spotify:track:3MCuDi4gQrf7Xms8lTpTAx,Don't Go Away
17124,250076.0,spotify:track:02mQcDoU5cn15U6tqZmL4e,Disappear
17125,206200.0,spotify:track:1wsRitfRRtWyEapl0q22o8,Guerrilla Radio
17126,372867.0,spotify:track:1JekRMGQ8iN4G1AAdh0SBa,Enjoy the Silence - Remastered
17127,238600.0,spotify:track:6qQGxKyy6LcyZVsWn93lyS,Pink Triangle
17128,269360.0,spotify:track:1Se0r96r0gnqg67kJPmESc,Parallel Universe
17129,285613.0,spotify:track:5NyfckLByGPR60QMlX3D0W,Aneurysm - B-Side
17130,219440.0,spotify:track:2Uwjr7EnHRXMgmL9SmX1Gj,Omaha
17131,231480.0,spotify:track:44wXefe8WB9Fd6xwtmAwbR,Monkey Wrench
17132,217067.0,spotify:track:5h9mwffuipb2TSeTFp8Pu0,So What'Cha Want
17133,218293.0,spotify:track:2nWjhmRImt6LScZIPQMBnM,Sex Type Thing
17134,265560.0,spotify:track:1kWbriV6xrd2lqFJfm7WJm,Tomorrow
17135,275413.0,spotify:track:2M0SsKN720GGXcCqhB96LX,I Feel You - Remastered
17136,356600.0,spotify:track:2gANywSFYF58YFMPdDSAjC,Stand by Me
17137,294773.0,spotify:track:2wUlYDGGXlSvm2NkGj0Qio,Personal Jesus - Remastered
17138,266267.0,spotify:track:6gGie940lliTLLt85tZPp7,Chorus
17139,193200.0,spotify:track:5hRhmOl7l5FrpxZJQQp9WL,Why Can't I Be You?
17140,223733.0,spotify:track:3FJuFr00K5IpgvTCDDaqW5,Pardon Me
17141,224939.0,spotify:track:2ZU0H1Rr1L7rjpZGHjgkAr,Little Black Backpack (Remastered)
17142,267040.0,spotify:track:0TBn49AjkNufCRJ2O5VJ6s,World In My Eyes - Remastered
17143,232010.0,spotify:track:3DPyS3odFIWQ3E2IFqHEdG,Suicide Blonde
17144,256520.0,spotify:track:0yfNXxlyXdmP0ue1iJijx1,Come Undone
17145,248973.0,spotify:track:1UVll7jjUlqSGxCZ6uXVaD,Regret - 2015 Remastered Version
17146,396160.0,spotify:track:66WxMDJPYLQExUk0vcxgXN,Burn - From The Crow OST
17147,335840.0,spotify:track:3tTL7jlSkowXidYeafFtwG,Take the Power Back
17148,260307.0,spotify:track:48FCMti2CfTlAr1g0Cr67I,Am I Right?
17149,185267.0,spotify:track:38LmUFMkw1W28bLJZWVRDQ,Random
17150,268800.0,spotify:track:1EIXwdOOkXANCJAMInXMez,Sister
17151,189760.0,spotify:track:3zmVTzD0nanRGyPTsaC4Hw,Graduate - 2006 Remastered Version
17152,200640.0,spotify:track:5lgOUdoMBB3eZuSmc5HL4r,Losing A Whole Year
17153,221067.0,spotify:track:4JO49IxCMeGdWVtBU5ESAO,Brand New Lover - Edit
17154,217320.0,spotify:track:3kgiT8wzdgDypqtl9upn5D,Waterfall
17155,158453.0,spotify:track:0ixvhZvw7TEmDJezc2f3Cz,Paradise
17156,247720.0,spotify:track:1JT3YkCVDW7LNc7LSt9qQT,Barcelona
17157,185573.0,spotify:track:4iwWSleoqpR3yomQhlEim1,Awakening
17158,175627.0,spotify:track:1DjKXsTinpt9oAQ4U2Kx9R,Big Sky
17159,232507.0,spotify:track:1AwHHqOmCgMWV8u9nHiSv3,Timeless
17160,223173.0,spotify:track:43wWzxnq6aR7vbbwqUzHaX,First Light
17161,206107.0,spotify:track:4d2N2OH8KiUC134NbARyWD,Freedom
17162,231253.0,spotify:track:2ABDLYxmOGcstBKF7lYiC6,Joyful
17163,152787.0,spotify:track:0PwHr5VtuCV48q7UxquHti,Angel Eyes
17164,188280.0,spotify:track:2HjCoIMzKQG05GHx7YkJDb,Crossroads
17165,268973.0,spotify:track:7daOIBNJf2r6Uk5TOn2lSO,Escape
17166,228347.0,spotify:track:7I8SSkFZDYXbHcH1l1J7WF,Destiny
17167,192920.0,spotify:track:5V5eCLSxm7JWLj9vOcNLIw,Valentine
17168,273333.0,spotify:track:1hyLgPmvAUq6JqpctbN43M,My Angel
17169,243693.0,spotify:track:6U2ZDy8wKOS3UjYpvEvqaa,When It Snows
17170,211813.0,spotify:track:0cuHV1UR2bqiBPGMWgmycM,Winter Waltz
17171,228493.0,spotify:track:7rmz4bQd1iJUK9n8UsXpEx,Never Alone
17172,249000.0,spotify:track:22s3SLT9uFLlfePoYMrNh8,You
17173,239467.0,spotify:track:1Cq8eUQfdmW2Qwnv8CFLvB,Come Thou Fount Of Every Blessing
17174,143147.0,spotify:track:3S0gwZJ3GonEYRqYpTWIuh,I Surrender All
17175,209960.0,spotify:track:0jlSTsjI0nxCDALuYAQjHv,Be Still My Soul
17176,179747.0,spotify:track:5g3SFDsHxJoTK4vq7cwETP,Great Is Thy Faithfulness
17177,155507.0,spotify:track:0Fepk8qQIo1mCBFSIzm7KT,I Wonder as I Wander
17178,210947.0,spotify:track:4twjjqsW7eYsVR5ldZUaMr,Amazing Grace
17179,198387.0,spotify:track:6qQBhhH3TBmcKzzcDuP1Dq,How Great Thou Art
17180,95867.0,spotify:track:7AkLWZHSIQyLjFKNDN55ZJ,Prelude: There Is A Fountain
17181,235480.0,spotify:track:63l8z0lix61C3XKbBiP02k,"My Jesus, I Love Thee"
17182,243747.0,spotify:track:5JQ4fTyVjU9r9hLGJsmLfF,My Hope Is Built On Nothing Less
17183,140773.0,spotify:track:0bvUr70DxzgDzwlHjZ35SK,Come Thou Fount
17184,197067.0,spotify:track:7t0jFpkEL013wmf0CCn9Ui,Nearer My God To Thee
17185,350960.0,spotify:track:0HWzg0KZP0t42d2NDiuxgE,Redeemer
17186,138067.0,spotify:track:0JhFrnW0HgXjph5hKWrhZH,Abide With Me; 'Tis Eventide
17187,199147.0,spotify:track:0NUCp7d6cRDDHbSGP3holg,Joseph Smith's First Prayer
17188,221093.0,spotify:track:6VTFWnAOnZTHviqvXOGI08,I Know that My Redeemer Lives
17189,200587.0,spotify:track:3vRYdkqNVKvt7l6egzmCzF,I Need Thee Every Hour
17190,129360.0,spotify:track:5wxygkVY3AwOBqcJ2C8vvQ,O My Father
17191,130747.0,spotify:track:0EHYpxBfMuT3hRroNRvvAq,Praise To The Man
17192,341519.0,spotify:track:2r6iW7g0QSstZwcHYjxMU3,Fly
17193,340023.0,spotify:track:62ofZFUWroWfzMud47yzLl,Mist In The Moonlight
17194,265534.0,spotify:track:4XRwMaue1bEGaxCQLr73al,Seaside
17195,280063.0,spotify:track:7kgZrnx13V4N2uN4t0LwFw,Celestial Horizon
17196,305907.0,spotify:track:4cg9TtAdxmtx85g0sJO1X8,Calm
17197,318176.0,spotify:track:7Ag1NOlG4pwjgf7mfB2bAJ,Bloom
17198,245295.0,spotify:track:3cKKMwF7UhvslBO5dFLFlY,Off The Beaten Path
17199,196811.0,spotify:track:6VlAhlqRClhjA1IT5TKy1d,Gentle Wind
17200,313184.0,spotify:track:3wIBUubOq54W37INMmD7M3,Night Light
17201,238136.0,spotify:track:64ylaTtjIWLAWO4y6FbWUX,Lazy Gaze
17202,242989.0,spotify:track:7JhH79EMWXShER60vtFHc1,Happy Place
17203,330735.0,spotify:track:3zvy6sYlYj4u3zCUeZPgxd,Wonderment
17204,310012.0,spotify:track:3qmfJelhjAeXltQKa5eQrJ,Fly (Reprise)
17205,227427.0,spotify:track:1LM6EReMkAxuDXDF26ekl2,Get By
17206,225560.0,spotify:track:6Sx4sIggsnKOe9NPf7i2Zt,Hip Hop Is Dead
17207,243627.0,spotify:track:6h5Mjne0MzHEX4t9rEQN75,None Shall Pass
17208,207960.0,spotify:track:0qOcGXEuXu66OQwWRyqFxD,Award Tour
17209,247493.0,spotify:track:4BnSdKsFfHfmhYJq4LXMuo,Born Free
17210,349480.0,spotify:track:7j8H2Zyo4kRmM91p9xwp7a,Paper Planes - DFA Remix
17211,327640.0,spotify:track:6ODutEtbzY0nhV4Ahnk18J,Wild Out
17212,,spotify:track:2Ot66SJG8YNYqg45lNIK4S,"Money, Cash, Hoes"
17213,311400.0,spotify:track:0iq0v8ofWKRyzFw6uNpsZr,Can I Get A... - From The Rush Hour Soundtrack
17214,254253.0,spotify:track:12LjNmRrdzhTn1vMcxN81m,Money Ain't a Thang
17215,264533.0,spotify:track:27te5wEv1SXij9SP9d1Rib,Holla Holla
17216,261200.0,spotify:track:0xChdrHdiCTrKmH0yWtuet,Hold Up
17217,327933.0,spotify:track:5HaDcNX0o9RLQKNjY6Rx0x,Batter Up
17218,265867.0,spotify:track:3aw9iWUQ3VrPQltgwvN9Xu,Family Affair
17219,196693.0,spotify:track:13QMUA813rB5QdsePrPRoo,Bad Boy This Bad Boy That
17220,259733.0,spotify:track:5Sw4NiI7SniktcUwPweTvs,What's Happenin!
17221,286760.0,spotify:track:47Txw8SME6M8CqV0kUl4cx,Mamacita
17222,234000.0,spotify:track:0qxe9OX0etknFMWslnAvsV,Money Stretch
17223,83067.0,spotify:track:4e0UxWahq1WodcTzORiZCV,Now Let Them Tremble
17224,179613.0,spotify:track:5eCSIkidchszEOyQJn3meC,…For We Are Many
17225,238307.0,spotify:track:47fPXkWBYmYLcRCGrXgoYq,The Last Time
17226,202027.0,spotify:track:1TKM87SpVGC6Hge0H4cLSc,"Some Of The People, All Of The Time"
17227,240267.0,spotify:track:5dqaMFSlVH8mYAb2U2ssP1,Won't Go Quietly
17228,225760.0,spotify:track:56HLVDTGZSBsFUYiS3UUM3,Aggressive Opposition
17229,214347.0,spotify:track:7EJ1EkOf5XULjnJITWVd30,From The Outside
17230,187053.0,spotify:track:0jfUcioASffFKqdgaDGnKU,Dead Wrong
17231,214640.0,spotify:track:61oXm2BdBUXeJZPALh6gbl,Faithless
17232,177053.0,spotify:track:5qTjvpAfdtyzauTprzgKao,Hold On
17233,190720.0,spotify:track:4Z7Unt3RQjLDSVahTWER70,Keepers Of Fellow Man
17234,288187.0,spotify:track:4hfVIGsNiEskkK77AfC2lG,The Waiting One
17235,260787.0,spotify:track:7lYrz70DntWR7o8Sqfz0Ok,The Sound Of Truth
17236,217907.0,spotify:track:0wSW7w4bb7XXKxcGS2vVvW,Cauterize
17237,226227.0,spotify:track:4ftEWaKagc4tq3HWuOk3wJ,A Greater Foundation
17238,247680.0,spotify:track:6X6MVIZRiDCnGYXLOZFtgG,Resilience
17239,260907.0,spotify:track:1M07Fsa6bEQfe9k57ybMmT,Wasted Words
17240,270173.0,spotify:track:4C08sUl4i44whl8X7r8CQZ,Whispering Silence
17241,276667.0,spotify:track:6le6hlMYfoX1NiRZgfuobb,Overcome
17242,244880.0,spotify:track:46VZJrPn3erLG9zejOk8zx,No Lungs to Breathe
17243,244773.0,spotify:track:40mTxsbRUzZL3Y57lsewKo,Defender
17244,60907.0,spotify:track:2mz1zRgNEpIWY7ejuRYApz,Washed Away
