,artist_uri,artist_name
230486,spotify:artist:12yjnt2kvKe5RpkvcUd4fh,Crepes
230526,spotify:artist:6fxk3UXHTFYET8qCT9WlBF,Kevin Morby
230616,spotify:artist:7dIpKWlEeAljA20vFJ82RD,Roar
230626,spotify:artist:58QP6z41dSgPjoiJkIjCcL,Blouse
230636,spotify:artist:4pJCawaKSZ40EnxN0YEYw3,Badfinger
230696,spotify:artist:42ss0pOkCWjV7Q7NMTjGHU,Evening Hymns
230746,spotify:artist:13lPIA6TfK28D9nWZJ9HuB,Escondido
230786,spotify:artist:3ceQN2NVlLg1hgTzljDE4n,Half Moon Run
230796,spotify:artist:5l0cYn0wvkjNWgyK58idcn,Highs
230806,spotify:artist:0TjAAwE04BeoSeOpJIakYH,Little May
230866,spotify:artist:0NIClyUOoNPl2GQouxBYH7,Mount Moriah
230996,spotify:artist:6eXJslu7IJJ6Ej8Czbd0iO,Reuben And The Dark
231046,spotify:artist:2O7t5nO7qGlTbKxRXVBmBT,Silences
231116,spotify:artist:0Y5MCGPUQ4LuQGTXd4SDaE,Rafael
231119,spotify:artist:5l3blxapQi6wu9e4V7BMon,Madisen Ward and the Mama Bear
231139,spotify:artist:0LbLWjaweRbO4FDKYlbfNt,Kaiser Chiefs
231149,spotify:artist:07xbJ7SM1JopFtI1qXvSww,Mini Mansions
231259,spotify:artist:75EZuo5MHV2572NRpMWotC,Crystal Fighters
231319,spotify:artist:1OF5i5CAr2Ay72z8N42KkQ,Mikhael Paskalev
231369,spotify:artist:2hrWpLNoJcs1EnWSXvB6JI,The Rubens
231379,spotify:artist:14ZxDAK6ITtZZqPdiWrvSn,Everlast
231399,spotify:artist:3JAHErFHqdT3qIqMihrnlH,Torre Florim
231469,spotify:artist:4kDmwaDsfY9hcvz7K0otLJ,Syd Matters
231489,spotify:artist:6MmQrV24zUeieNf027zkh3,Message To Bears
231539,spotify:artist:6i4aN0I3l7uldsLTjbZOF8,Civil Twilight
231619,spotify:artist:4ibNXJiMYOPibpS9DB9Qz3,Slaughter
232149,spotify:artist:7gbmX8SsfjEjxDMzBi1ZOL,Demi Lovato
232169,spotify:artist:6MAAqVPDbQXqzX1fuyY91p,Spencer Saylor
232189,spotify:artist:47izDDvtOxxz3FzHYuUptd,McFly
232319,spotify:artist:4iWkwAVzssjb8XgxdoOL6M,TIAGO IORC
232359,spotify:artist:6hyAYqBdxyramm4W9TB7R0,The Animal In Me
232389,spotify:artist:4DWX7u8BV0vZIQSpJQQDWU,Alter Bridge
232440,spotify:artist:7dzq55YG3wjViqexDwiycQ,Ivete Sangalo
232469,spotify:artist:6d24kC5fxHFOSEAmjQPPhc,Periphery
232609,spotify:artist:3Z6IRCo7umuk8K2XQy0ZDj,Busted
232961,spotify:artist:65EXuYHVoehCKqp0kOS6px,Parov Stelar
233091,spotify:artist:1OaJc4r2SBZ7Iokg2Gkwde,Pastor Lopez Y Su Combo
233101,spotify:artist:26BHrTG2pakNaiYtgUJcp0,Willy Colon
233103,spotify:artist:6SPpCqM8gOzrtICAxN5NuX,Tito Puente
233113,spotify:artist:1Ypa8o8muvDcgOt1YYtcOC,Cheo Feliciano
233153,spotify:artist:7opp16lU7VM3l2WBdGMYHP,Héctor Lavoe
233163,spotify:artist:5S3BxZrK4hYN3fwsw8oumq,Ismael Miranda
233173,spotify:artist:6acw9A3e9ouEZF1a5YPE9v,Almita y La Orquesta Cien Fuegos
233193,spotify:artist:01p7Homi0d4XxZ06f2NYYD,La Sonora Matancera
233203,spotify:artist:2PtoCPBkCc37AWeldMTd1I,Hugo Liscano
233213,spotify:artist:27E3qEzMzn0t2ulMh83XTW,Kumbiambero 213
233223,spotify:artist:6osZmjgq0xc7VroWgQoRcD,Cali Flow Latino
233233,spotify:artist:1HbHx57ZgnlrGnncfJbXYK,Santiago Ceron
233323,spotify:artist:34qU0b0yRjEzRJtknerEDS,Sonora Carruseles
233343,spotify:artist:1zng9JZpblpk48IPceRWs8,Grupo Niche
233383,spotify:artist:7BFnoFhJjLWcsqmN3Hizqg,Joe Arroyo
233393,spotify:artist:74jFP3mGfKxy6rvjiUc2o3,Luisito Ayala Y La Puerto Rican Power
233403,spotify:artist:1OdyhpUABf8avaZ9r8nI1u,Fania All Stars
233493,spotify:artist:1ZKhPkCXXgtiGgALn4OYtT,Pérez Prado
233535,spotify:artist:5BwMgvRwlq61SmknvsVIQj,Rubén Blades
233553,spotify:artist:3VjB8T4pXJSbAbi33cjSOv,Grupo Comodines
233615,spotify:artist:0RdKPjwSwfx6jqqdgkyGmE,Cuco Valoy
233685,spotify:artist:3EY5DxGdy7x4GelivOjS2Q,Connie Francis
233795,spotify:artist:79D4dipwR6scV8AN3dm7gW,Seth MacFarlane
233815,spotify:artist:5FNHfTn3yzVpqdUyWwej0v,Jimmy Durante
233905,spotify:artist:7K2SioSEBmamcFVWyDCV2z,Pyotr Ilyich Tchaikovsky
234075,spotify:artist:7GJbWH8vhhuW22707B8HsW,Thirdstory
234135,spotify:artist:3LcpRDABINyBTa4V1s9Hql,Tow'rs
234165,spotify:artist:7dOCnyDR2oEa1hQlvTXvdT,Cody Fry
234185,spotify:artist:0XHM5ZNJDU8e4CfbWMeSzC,Roo Panes
234195,spotify:artist:2tppd6KkhK4ULAd217Ecq1,The Coronas
234215,spotify:artist:7iEy8zKFtlYIINaxxLIyBk,John Lucas
234225,spotify:artist:1ysHnRqLx1sIFxUlahQftx,Kyson
234235,spotify:artist:0Ql9V7Q0NnRFRPfabbVVFw,Montgomery Clunk
234255,spotify:artist:4nhvb6x9ZhPiYCzrHDNia9,Daphni
234305,spotify:artist:4GolrXXRODq7bAGCod4JoV,Deru
234445,spotify:artist:2HOMW1liAxI3URnEq95SMS,MISSIO
234465,spotify:artist:01pbsrLZgBLuMIoU10Ypyb,My Brothers And I
234475,spotify:artist:4qPUUhUDfmQDEd5JK49Zvg,MountainCity
234485,spotify:artist:4ulonkGlELgtzTjNxsMIaQ,Wildlife
234495,spotify:artist:6jobcjsqxweTygItqxfN5l,Welles
234875,spotify:artist:6GpcBKNmZDIrRzYkPJu7Wd,flora cash
235075,spotify:artist:5ehQsvqbiNAVZADhzHy5JO,Harry McClintock
235125,spotify:artist:7oeuJSyVZTCkm3BurLz8cG,Silver
235145,spotify:artist:5JpSUY2Zpw62RWAQIejAXx,The Sneepers
235406,spotify:artist:1GAJzApRTMmYZ9EjQ91VOy,The Tokens
235526,spotify:artist:6V6WCgi7waF55bJmylC4H5,Gloria Gaynor
235636,spotify:artist:27a0GiCba9K9lnkKidroFU,Canned Heat
236006,spotify:artist:3T0CG1MKkAu9rxA2ezgyLC,The Soggy Bottom Boys
236009,spotify:artist:3JsMj0DEzyWc0VDlHuy9Bx,Supertramp
236319,spotify:artist:44Ga8DsScroKWAkQAJ1GwE,Valencia
236399,spotify:artist:7CQwac16i1W5ej8YpuL3dv,Boyce Avenue
236460,spotify:artist:7xklw3WodFZiNNmQt3DIgp,Angels & Airwaves
236529,spotify:artist:5E8EP2XI4VkHHUdhGTFKWK,The Scene Aesthetic
236569,spotify:artist:0LsTFjEB1IIrh7IlTxs1GY,Phantom Planet
236609,spotify:artist:043r4OwwUAYREkBLK5jAiV,FM Static
236869,spotify:artist:4GHa4pyuelazwyhdLo5AwL,Amber Pacific
236879,spotify:artist:7gkRNHOOt7QfhhXf0rEnmj,+44
236999,spotify:artist:5g3uG8zZZANGT6YOssgjfC,Lenka
237019,spotify:artist:7KoKvDse2zPhIBc76CI57V,Aunt Martha
237129,spotify:artist:0CXywp8jAy9xMF9sA67bXi,OnCue
237159,spotify:artist:6vjCIhbLklvyaDBgCcpH57,Fences
237369,spotify:artist:4N874uPqBka1QiCvnCVOtr,Phoebe Ryan
237559,spotify:artist:05ZOzt8hlefGYXWJIL37PI,Tate Kobang
237729,spotify:artist:5qa31A9HySw3T7MKWI9bGg,Duncan Laurence
237830,spotify:artist:1BjaGDkxwa2fb2pSCXlFXb,Chet Porter
237849,spotify:artist:459INk8vcC0ebEef82WjIK,Erik Satie
237869,spotify:artist:5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach
237879,spotify:artist:7jYBNZ3LNIjreW9AsaijFt,Christine Jaccottet
237940,spotify:artist:7EJNkcaXhu5vsQs8eUQLIJ,Olga Holding
237963,spotify:artist:7qs9lBPZgZzLAYAWfHLAll,Clara Schumann
237973,spotify:artist:6dwCz0rUNSFacsUDMzjVtI,Camerata Romana
237983,spotify:artist:5IisONdbZPH1lEqfw9ndlK,Choralbeatpeople
237993,spotify:artist:5zB0iVXOwzOkvvpQy2g8al,Philharmonia Slavonica
238023,spotify:artist:4vOFYq2dacSD5grhJnVlNE,Armonie Chamber Orchestra
238033,spotify:artist:0RkCYrO4cNyWVkWeRBFco7,Antonio Vivaldi
238043,spotify:artist:3PfJE6ebCbCHeuqO4BfNeA,Giacomo Puccini
238193,spotify:artist:0Bvs8yPjrQSbmVIRqSg1Sp,Thompson Square
238503,spotify:artist:2wSgVsgLUZeDJwoLcPO7ny,Pistol Annies
238863,spotify:artist:5lBYzBQdFqhcJRc30cPHa9,You Won't
238984,spotify:artist:1M3BVQ36cqPQix8lQNCh4K,Shovels & Rope
239023,spotify:artist:197bTSwvX2Rav8tkeZ3lQB,Spirit Family Reunion
239043,spotify:artist:675tsBPpaZtqyiBwEf3ZEP,Mandolin Orange
239063,spotify:artist:4u5ihDJTGYp5OK5D3xnSOm,The River and the Road
239233,spotify:artist:0d2BmAcZ7p8vrtBPY48WMW,Department Of Eagles
239373,spotify:artist:2NqgE99Ll5vOTvmbN7O2R6,Boy & Bear
239383,spotify:artist:7fxtWEwKKrFaykKItspdYg,The Milk Carton Kids
239393,spotify:artist:17C909ZAaDFHCNLhsqsb25,Whitley
239403,spotify:artist:3Zzs4IqjV4b0yEFWqRv1si,Ben Sollee
239413,spotify:artist:6ls2l3WdMnYWKS0WQKghHK,Humming House
239433,spotify:artist:3PsefEzkE4Cj8w0SohRNFP,Cast Spells
239441,spotify:artist:52ue4x5xVjLx4cw2HEXMhi,Hey Rosetta!
239461,spotify:artist:6as0zYiCUTtYdMI3rxg5Vn,Carolina Story
239471,spotify:artist:0Hop3FMpzwBrRNF0A3o8Mx,The Rocketboys
239511,spotify:artist:3mftSIJRvH13hEBXdiV06X,The Riverside
239521,spotify:artist:2h2AvgbE9f7C0CLVZMYoPb,Oh Jeremiah
239531,spotify:artist:0lSENl3bteP8p2NbiSP7RM,Matthew And The Atlas
239561,spotify:artist:0rDYWvzCy3MYzqDWZw7HJE,Joe Fletcher & the Wrong Reasons
239571,spotify:artist:1pzo0dv42jr8GfvNZHVmdk,The Coloradas
239581,spotify:artist:7mZErmrAcZQTrk9oswrhqA,The Pine Hill Haints
239601,spotify:artist:4OyRutd80DZC22C4pl63l7,The Barr Brothers
239621,spotify:artist:4MoGkOmfK6oKi1Isc8Iv9m,Bowerbirds
239641,spotify:artist:1PX8bguYn6ba8NaBOJuu8A,Avalanche City
239651,spotify:artist:5ByjU6oarxRC2Y85JpKx1n,Dan Mangan
239681,spotify:artist:0zME2IC5bYMyY0MqX2fOi8,Ben Rosenbush & The Brighton
239691,spotify:artist:2slZ64SaMOJ1EXEi3W9PTI,Mike Edel
239701,spotify:artist:3R3OzIGUKq8XXIY291NhfY,Page France
239721,spotify:artist:6JoxwT8CwvpxxNaP55R6q2,The Helio Sequence
240295,spotify:artist:6SvFyXN6qzhw95Bj4HoevV,China Anne McClain
240925,spotify:artist:1BQaZSq1KsLOZGzjG5QxRC,Enur
241075,spotify:artist:4NfUKaooFnCt0Ob6twbNEU,Savoy
241107,spotify:artist:7lP0OS529IoZa7snkuvt1E,M'Black
241117,spotify:artist:6RQ9kYbHisp1UUbnfwHNeU,Feint
241137,spotify:artist:0VX4MyYhvKRtU1AZUVGLUZ,Nneka
241157,spotify:artist:1TxW7FeGfxtE9ohSyooyAD,Collin Mclouglin
241158,spotify:artist:16yUpGkBRgc2eDMd3bB3Uw,MitiS
241278,spotify:artist:01LfDhfF9mkpmEwRalZCmO,Ryan Star
241298,spotify:artist:3C4t1usFGoKHCSRdujm2GN,Ryan Cabrera
241488,spotify:artist:137lSdt6SM2D39PvuIqnDc,Felxprod
241525,spotify:artist:5v61OSg53KaQxGMpErkBNp,Anberlin
241535,spotify:artist:7nOZKudJkpG5kbS5Ys3w6u,SAINTS OF VALORY
241545,spotify:artist:3kJeINOSExu0ctySTaMu6Q,Gold Fields
241675,spotify:artist:6AmoPgHK7zpazPTVpYZVLJ,Johnny O.
241775,spotify:artist:4EvpjRZNR6ZzxqYPwJ2FmH,David Fanning
241795,spotify:artist:026v3mvWdRvVdjL67VBySh,Mike Ryan
241805,spotify:artist:7sKxqpSqbIzphAKAhrqvlf,Walker Hayes
241835,spotify:artist:7uOj7ISCtmaA0BctMszzAw,Brandon Ray
241845,spotify:artist:0GAapPTQR8KFJxrNZOKksy,Ryan Kinder
241855,spotify:artist:4XoYsecWoLIoV66HEbt365,Jordan Rager
241877,spotify:artist:3oSJ7TBVCWMDMiYjXNiCKE,Kane Brown
241885,spotify:artist:10I1X1Vygp2J6R4jP5gF10,Chris Bandi
241915,spotify:artist:5BKzvAPtNXnt0LwzGvKOH3,Aaron Watson
241935,spotify:artist:5lRB3MAJfKzlt7dgYMHWgY,Dylan Schneider
241945,spotify:artist:4sTFGCigAQIUiEy8wSSQNF,Granger Smith
241955,spotify:artist:0uzF7KK6coJpJvOW6Vrv1H,Trea Landon
241985,spotify:artist:2ySHS7UojGu20XfUPaBlyu,HARDY
241995,spotify:artist:3dYdcyW7mhZYVDDkNvkd0c,Waterloo Revival
242025,spotify:artist:6kXm2YCtdUOpRYNKeKhfue,Ryan Gosling
242030,spotify:artist:2HcwFjNelS49kFbfvMxQYw,Robbie Williams
242040,spotify:artist:3tFvFDca4inwWMY5vupFbX,The Cooltrane Quartet
242110,spotify:artist:1R84VlXnFFULOsWWV8IrCQ,Panda Bear
242130,spotify:artist:7I7ObCLzhAnOchc4fCQiRX,BOY
242150,spotify:artist:2uYWxilOVlUdk4oV9DvwqK,Mitski
242260,spotify:artist:6jlWj6y00bMQt8XoKuCjyZ,Emily King
242310,spotify:artist:18Zv2g2vUcEGqJf6WnjfXN,Brandon Flowers
242420,spotify:artist:4j5EnP4t2lSKolLuQh1xvn,St. Beauty
242540,spotify:artist:4A4BDuc54Pgl2n3ZRVMD5n,Goldsound Karaoke
242850,spotify:artist:2Mf99N2VcDEcVuocyBLhyC,Greg Laswell
242960,spotify:artist:0OCTm8KE6XBZnFcdivxfZr,XIV
243014,spotify:artist:5r9uIJCoquVtEkCkvcn8Ez,Get Scared
243114,spotify:artist:3G5eTVFOoFpZTqNhoMjbR8,Disco Trap
243694,spotify:artist:6NFyaN9PMCDZ3LKxGwHAXt,Illy
243714,spotify:artist:1XNVFs9EIrPqDsmARzDKR7,Wintertime
243724,spotify:artist:7MswRRvnJH8iAen2LUoJbx,Kayo
243784,spotify:artist:6ysljUKN57ZcK5tctVfbN8,Obi Wu
243804,spotify:artist:0OeHAOFR83wbuEoOXvjPEQ,Open Minds
243840,spotify:artist:3pfQKkyELe3zxBQDgQP6Py,Tim Legend
243969,spotify:artist:3sfo56R9wpAVUcxqAIa9JJ,Kb Remix
243973,spotify:artist:4p75GTNEXwsAAkpweMVtKo,reggie
244017,spotify:artist:0Pb8ZfFfE2O0pvsFdwVUYl,DREAMERS
244037,spotify:artist:3hb8905DjGbSMnBfrh09rL,David Sabastian
244078,spotify:artist:5ZciodrGuWZAkGIXHzTiQP,JiKay
244087,spotify:artist:46GXASE9LHzyssNqKOInUu,Dawin
244147,spotify:artist:0xCuL5GOJwCr3D1qRbOa5z,Ev Vinyls
244157,spotify:artist:2BL5VxhQadpc4v2VlZyKY5,Kalin and Myles
244177,spotify:artist:75y1eTkF9JFAO2MIR2EXtg,Emmalyn
244217,spotify:artist:7Ck9ZyYvzMnaBQ76ZrSJFI,Ohboyprince
244227,spotify:artist:18bof4dt1gOAe3NGWRTamw,Justice Skolnik
244288,spotify:artist:2uvY5pgdD9t1CZ5zMNw1rl,Lucy Rose
244417,spotify:artist:6bdx22A1shpd9U6YAd8Vto,LO
244467,spotify:artist:5nwjcZ87CGNRiO98nFKdOD,Taron Egerton
244627,spotify:artist:3FTvzBdLVG3n1Knrza3zpQ,Mr_hotspot
244647,spotify:artist:5uLkZ7FWMTBUg1corQqdkR,Lund
244657,spotify:artist:6JajQ1VHanKIftKLeZRUSy,1way Frank
244857,spotify:artist:67qogtRNI0GjUr8PlaG6Zh,Zeds Dead
245027,spotify:artist:5JYtpnUKxAzXfHEYpOeeit,Jorge Ben Jor
245057,spotify:artist:1LsXqDdYVyONhrjAORENbu,Kaoma
245067,spotify:artist:65c5si0ePAwkOCn4M35Ho7,Sérgio Mendes
245077,spotify:artist:4cx31cxKTg5L8blZE24qfZ,Cidade Negra
245087,spotify:artist:3kUmoE9UkX6HtWOGpDAlRr,Dj Bruno F
245097,spotify:artist:1ehJzJeAbLiS4l0PIWd9MD,Margareth Menezes
245107,spotify:artist:2pXI0wILXcSUo0c3BEd4oz,Nazaré Pereira
245117,spotify:artist:3ryrfRga7Z7Q4OhDgdDpst,Ney de Castro
245118,spotify:artist:6xQwC94a61f3bZwyl4UJXD,Mestre Suassuna e Dirceu
245128,spotify:artist:3DF0ClNOUuvS3gh8V8sRJH,Martinho Da Vila
245148,spotify:artist:1yNtJuScMhcy6qNwOHrOfT,Rico Medeiros
245152,spotify:artist:7nZYLlduYfX36rGIEz5aL5,Luciano Perrone
245162,spotify:artist:4EU2koSlyxLmiyslykCis5,Monobloco
245172,spotify:artist:3hQOvqk9JfhMXhoeiu437s,Estudios Talkback
245182,spotify:artist:1sDVuztNhGcetCLChkleDA,Michel Teló
245192,spotify:artist:3XPvGCyHdTByod1KrffyMP,Samba Squad
245202,spotify:artist:02iGyfHQr394EevSQi0KCc,Sambassadors of Groove
245208,spotify:artist:5Vh2rbJcaCP9V5zOVp6HXb,Samba New York!
245216,spotify:artist:0hPar6ePAELiu9rYMdvMEo,Alcione
245236,spotify:artist:1WkZvxuA4zCcFF9GChK6Vr,Grupo Fundo De Quintal
245255,spotify:artist:2Db8WKCmx4DBr0bWHd0tqH,Bloco Explosão
245265,spotify:artist:3bfofw8md8P4askQjJdU3j,Pepito Ros
245275,spotify:artist:666M89buNDdSNpMkCFzkLm,Abacaxi
245295,spotify:artist:4Zjxd2hv7Hb8zJMIy8A1TM,German Error Message
245305,spotify:artist:0ngpDlsu5RYuHZ7SNbRb7W,Infinity Crush
245315,spotify:artist:2cAvReLDmjFQtCJFDJbHBU,Teen Suicide
245335,spotify:artist:3kM8ISONix9hwTs5iSOO1f,CBMC
245345,spotify:artist:2LvmjTEfcfDrTWtwUKvdq3,Told Slant
245355,spotify:artist:4Ebry32YXxGXbI8FqhhSFu,Coma Cinema
245365,spotify:artist:4xXQxNcBCtsaz6Gw1IblE3,Michael Cera
245375,spotify:artist:7gzXeFUDWz0aqhikdkOJxQ,Crywank
245385,spotify:artist:5a31Ij1sTxY9LUYVwgBp8m,Elvis Depressedly
245395,spotify:artist:3mrVvdZqVDCIImSLsgAsqn,Moses Campbell
245425,spotify:artist:4SPlQqq2yxd4ynKRnkWqy7,Wishing
245455,spotify:artist:462NRTyeibRQBNtR1mwqd9,OH!hello
245475,spotify:artist:5IZVaIBkyx1ivCXLfpeJXT,Cyberbully Mom Club
245485,spotify:artist:3KiviWUCvlcovBqbnSAjoo,Spook Houses
245505,spotify:artist:46zVVjnfvh2nUhFZjkMpG1,Camera Shy
245515,spotify:artist:5GLpYMkUSUNq5kLLeBovSi,Panucci's Pizza
245525,spotify:artist:1Snnn7R5RJ1U4pj6smEI6c,Brave Bird
245545,spotify:artist:24M8W1AklCxyWTKjrJZDQ8,It Looks Sad.
245555,spotify:artist:0bX5JfG5xNG1pEry3YAwPK,Broken Beak
245565,spotify:artist:70FInUH7QIioSX9tnIFFz9,I Tried to Run Away When I Was 6 (But Got Too Scared to Cross the Street)
245574,spotify:artist:18N3iifPt8xFmewMLfx8GP,Four Visions
245587,spotify:artist:0jLpeMAu3aYRlvbjZd65np,Seahaven
245617,spotify:artist:2Na68yTy0vHuoHBWBPYm0i,SNCKPCK
245637,spotify:artist:64Behc9DfudbNaMNab9f0n,Euphoria Again
245657,spotify:artist:2oKlKNG9YDt3YCbPbXS2vH,Julia Brown
245667,spotify:artist:0MfC3pip8rY8OFLJVVNvBO,Nicole Dollanganger
245677,spotify:artist:0VIiIxTNLeJOPoMLabwNtr,Florist
245697,spotify:artist:54pzZYU7PNFAN1O5H715fk,Nouns
245707,spotify:artist:2M8QbIiXH1kMlODvKY5iFI,Pill Friends
245727,spotify:artist:6lcwlkAjBPSKnFBZjjZFJs,Alex G
245787,spotify:artist:5rOjuB5uYAoDMHgZM6CFBB,Mat Kerekes
245867,spotify:artist:1bwUhKRmEkOZ1wuTnV9XjC,Beach Fossils
245917,spotify:artist:0znuUIjvP0LXEslfaq0Nor,Citizen
246237,spotify:artist:4K5H4yfTJAW1Un7osTW9Yz,Erick Baker
246277,spotify:artist:32bisvV1h0yF3PeKmWI6sj,Annaleigh Ashford
246367,spotify:artist:7ahuvq1mbb4idwG1iJbSFG,Cassadee Pope
246407,spotify:artist:4jaMlhvqHdr7aBdujxJ8Dq,Michael Warren
246617,spotify:artist:3elR9fj2COXgTJlJm7NtP7,YG
246647,spotify:artist:31wQZ2izfdOJevh0SUI0DF,ATM
246737,spotify:artist:35GL8Cu2GKTcHzKGi75xl5,Jennifer Hudson
246807,spotify:artist:0SuQEAJ7EMAipBdrAYO4XS,Jacquie
247687,spotify:artist:0JXDwBs1sEp6UKoAP58UdF,Seaway
247827,spotify:artist:6yrBBtqX2gKCHCrZOYBDrB,"Peter, Paul and Mary"
247857,spotify:artist:1yap1SgRPMxgyfrrDlQ95y,Emitt Rhodes
247887,spotify:artist:3bCvxrKMwOERTpNxO2jm9h,Unit 4 + 2
248057,spotify:artist:3EhbVgyfGd7HkpsagwL9GS,Alice Cooper
248107,spotify:artist:7xGGqA85UIWX1GoTVM4itC,The Staple Singers
248137,spotify:artist:065aH7foE0QEhfKDcjPFmX,Unbreakable Kimmy Schmidt
248145,spotify:artist:1WrqUPWlHN5FXCRcQgrkas,Lucius
248374,spotify:artist:7lffJlv0nRl0sIsHDmo0SB,Clarence Carter
248464,spotify:artist:6bsEozzA1CHU0TIq2DXDxq,J. Dash
248744,spotify:artist:5E9m0OSQh38IfLIjQZ7BFJ,The G.Brooks Collection
248925,spotify:artist:3nDNDLcZuSto4k9u4AbcLB,Marteria
249600,spotify:artist:3crnzLy8R4lVwaigKEOz7V,E-40
249609,spotify:artist:2ZavqCJe7uqkRpISes0NFi,Mozzy
249750,spotify:artist:6awzBEyEEwWHOjLox1DkLr,Girl Talk
249840,spotify:artist:2QLM9IFaHBtB16b8ZDaA3A,P-Lo
249899,spotify:artist:3eu4XaXUnk055bWtkKkK3W,Jimmy Wopo
249929,spotify:artist:2dombRtc29z23RDSsrgEiE,Stunna2fly
250139,spotify:artist:4SPvdqkhRp1ARWJvxByVuA,Aziz Ansari
250159,spotify:artist:7jO2GajJA9YuNIZTb1Z4ij,Margaret Cho
250179,spotify:artist:3upqBHklKNJAC3YoqAOSUo,John Caparulo
250189,spotify:artist:6l8WoIWQsS9K0x38gw0J0G,Louis Katz
250229,spotify:artist:6RAiPa076RxBeTBxWO8Xfh,Dane Cook
250279,spotify:artist:06cLuOP0p7VAnBnqil1eWX,Swanky Tunes
250599,spotify:artist:3j9ID6xY73U4d1KY6w94h1,Uncle Ezra Ray
250680,spotify:artist:3TFdNqo5q26ihfk9pcskxw,Chasin' Crazy
250732,spotify:artist:17ewtqMhsRUPRdhpYLzMxg,Adam Sanders
250752,spotify:artist:3S3wKbKQc3QdCKExlBBzxw,Dead Man Winter
250923,spotify:artist:3fjs4zbBFxEFFe8Wyojo0G,Elephante
251112,spotify:artist:6V0UIhxibbgh9q9eYKImW7,FRANKIE
251132,spotify:artist:2kRfqPViCqYdSGhYSM9R0Q,Madison Beer
251152,spotify:artist:7kANMNctYR16urrVo7GTSR,Deaf Kev
251242,spotify:artist:2ojEZEmcQVC3vLNpcoo9rJ,R3HAB
251252,spotify:artist:4R0EwsTKt1LIFcdezmuezM,Grandtheft
251282,spotify:artist:6qDAseNQcBQiKVv35eitem,Fancy Cars
251302,spotify:artist:1xT5p0VBpnZDrvVSjX9sri,Dash Berlin
251313,spotify:artist:7LMar0WAyjuaMlYUGh9HBb,Ellis
251402,spotify:artist:2tLI4kPsmsxQQv6zr2jbgt,Mickey Valen
251502,spotify:artist:1521R3ksLyQyFeqdtaSZUZ,Hoodboi
251512,spotify:artist:2zJ8chFLjiBHRNchfevMRI,SNBRN
251552,spotify:artist:6jNwV0P142cXxXanOl9Ylo,Bassjackers
251562,spotify:artist:6IDgN356to8svgrWLUAIoC,ARMNHMR
251602,spotify:artist:4Q6zYbQ2MrKiEWTGB3yrPv,Jesper Jenset
251643,spotify:artist:62k5LKMhymqlDNo2DWOvvv,Skrillex
251662,spotify:artist:0t5H8FcoVPzn4sVeNxibMU,JPB
251672,spotify:artist:4S8NmgM7oJ188sKp1waZpy,Möwe
251682,spotify:artist:4GWqzTTt2uA9Ms6HfUhWUn,Florian Picasso
251742,spotify:artist:4B1CeNsCcLfOvRBJ34UUSX,Ruel
251772,spotify:artist:11gWrKZMBsGQWmobv3oNfW,Alison Wonderland
251862,spotify:artist:3IpvVrP3VLhruTmnququq7,Mike Williams
251883,spotify:artist:5vQfv3s2Z2SRdPZKr82ABw,Loud Luxury
251912,spotify:artist:7iymigONRODGl6XJIprcuF,Jocelyn Alice
251922,spotify:artist:3i8emYvhsa8PmLH4zTAvjV,Ralph Felix
251952,spotify:artist:0DdDnziut7wOo6cAYWVZC5,KREAM
251983,spotify:artist:2LY0E3xg8svCVYXVNTze5T,Vanic
251992,spotify:artist:3v9wPA58IVrX2dg6AjSPgi,Virginia To Vegas
252042,spotify:artist:1vo8zHmO1KzkuU9Xxh6J7W,Ava Max
252053,spotify:artist:2BhSSiFfl7HHN969F0uEa6,Stash Konig
252074,spotify:artist:3GtCKJA4SkOxN65MWjm82R,Mike Perry
252192,spotify:artist:3Xq2UDTRsQqQnfR3FIGoFG,DOLF
252202,spotify:artist:2wIIoaTkGrgMdkZENiCcJo,The Chainsmokers
252221,spotify:artist:76YIoWHp3Ri3q1ocOPtFzp,AREA21
252260,spotify:artist:6e2u9HgI4qz8Dzr7WBM3o1,Stitches
252310,spotify:artist:7pMqgUModTCyS7hpa5n2Lc,FRND
252430,spotify:artist:25fqWEebq6PoiGQIHIrdtv,Baauer
252442,spotify:artist:3TaUSUXn41GixL7zbvrIDt,Axwell
252630,spotify:artist:2zyVwasA2QkaVopBFZ2RfX,Omar Sosa
252760,spotify:artist:5Z1XZyEFY0dewG8faEIiEx,Django Reinhardt
252770,spotify:artist:4Ww5mwS7BWYjoZTUIrMHfC,Charlie Parker
252780,spotify:artist:6y7dRlvApiCjP12JrxWQjh,Ike Quebec
252790,spotify:artist:570vCzcespB48HIQyTbDO6,Bud Powell
252800,spotify:artist:0M1UOBJZ9tcKJbrbnVlHZG,Paul Chambers
252820,spotify:artist:6nLkWu5DSXItXcB6q2ISTO,Gerry Mulligan Quartet
252830,spotify:artist:6BW7FX1tlaJqg7CZXY09vt,Chano Pozo
252841,spotify:artist:2jFZlvIea42ZvcCw4OeEdA,Frank Sinatra
252850,spotify:artist:1YzCsTRb22dQkh9lghPIrp,Billie Holiday
252860,spotify:artist:19eLuQmk9aCobbVDHc6eek,Louis Armstrong
252880,spotify:artist:0w2MvntXz3P5Ko3oslGJoG,Fats Navarro
