,track_uri,track_name,artist_name,artist_uri,album_uri,album_name
28914,spotify:track:0mh7eTsBmQj29bkgpQKoPj,Each Coming Night,Iron & Wine,spotify:artist:4M5nCE77Qaxayuhp3fVn4V,spotify:album:20OPxsW0aYB6InxDImJRdt,Our Endless Numbered Days
28917,spotify:track:1gXBi2I04CLJkTQnhNfEJT,Weight in Gold,Gallant,spotify:artist:7wFDo161xYdeaiLz3KIHoM,spotify:album:4VZh7EI0gjL2FkLWNBVIWf,Ology
28918,spotify:track:3fc83acpdWrjLYE3wYgpHO,Learn To Fly,Gallant,spotify:artist:7wFDo161xYdeaiLz3KIHoM,spotify:album:1boytKbzS8LkBoycoZyptH,Learn To Fly
28919,spotify:track:0XmrQ2JG1DkgzvKOwNxYVf,Collie-Man,Slightly Stoopid,spotify:artist:6MxlVTY6PmY8Nyn16fvxtb,spotify:album:2gxWOqfi9PJp6szSHHfZpY,Live & Direct: Acoustic Roots
28921,spotify:track:0GXfgw8xuY2bdUsJKUu9ZS,Ah Yeah - feat. Musiq Soulchild and Chrisette Michele,Musiq Soulchild,spotify:artist:3UVRliakQfa1pMWIsNuiZ8,spotify:album:1KO7iPWZYqc7LPgYigBabM,Black Radio
28922,spotify:track:621YmEKthxAnJvtz4vA7oU,Woman,City and Colour,spotify:artist:74gcBzlQza1bSfob90yRhR,spotify:album:3VD88qNxAb8Efp8kxnf88N,If I Should Go Before You
28926,spotify:track:3rsnzbjVAdeB7QceC0NAmM,Impression,Matt Woods,spotify:artist:7lWm7B37N2Phj7l1bpEx91,spotify:album:7BWDDsMJsYHjtUAJOCjrfc,Impression
28927,spotify:track:23Zlb66N7xcIWbpt2C1bsi,Boardwalks - Remastered 2015/ Bonus Track,Little May,spotify:artist:0TjAAwE04BeoSeOpJIakYH,spotify:album:4ruKhGgJSmLx5fGAZquEH2,For The Company
28928,spotify:track:3arVrdpOPMgLZOztBr2jM6,Morning,Beck,spotify:artist:3vbKDsSS70ZX9D2OcvbZmS,spotify:album:3BBFUxPg8KFmAv96SmY4ok,Morning Phase
28929,spotify:track:0rtKe9OiC9qoXeYG018pKV,The Love We Stole,Bear's Den,spotify:artist:0nJaMZM8paoA5HEUTUXPqi,spotify:album:6t4hbVlShehFEJQ9nXR8x8,Islands
28933,spotify:track:5tvO0wZZjUr3JUCPvMKtUF,Broken into Better Shape,Good Old War,spotify:artist:33szNKNcVX8x0jl8X7hxHL,spotify:album:29tymu8hOxJWiuwtxUuskq,Broken into Better Shape
28934,spotify:track:34p2SqKRin82srLAurDjgt,Colour Me In Gold,JP Cooper,spotify:artist:4kYGAK2zu9EAomwj3hXkXy,spotify:album:1ZHIs5wY4Mck1MbGlYXdnN,Keep The Quiet Out
28936,spotify:track:3j5VGHKcSzBVKESMSNfeW9,Disappearing,The War On Drugs,spotify:artist:6g0mn3tzAds6aVeUYRsryU,spotify:album:7ogAbzopd3XkOj3gdStnSi,Lost in the Dream
28937,spotify:track:6xPkf69rcfWM0Jfll6V3uo,Move On,Garden City Movement,spotify:artist:3HrczLBDJXJu6dJWEMbKHa,spotify:album:4p8FxnuYzykCcN7xbjA9jq,Entertainment
28938,spotify:track:6ejOqrr7r2LcUDxIqZyygp,I Don't Know,Nick Hakim,spotify:artist:1Goe2NezNnym45kco2xTk6,spotify:album:0bBNzY4QWzJQeINFVoum9v,"Where Will We Go, Pt. 2 (EP)"
28939,spotify:track:12IoBmDGa1jVnFrsaFYxY3,Cold,Nick Hakim,spotify:artist:1Goe2NezNnym45kco2xTk6,spotify:album:3B2d37aNkp3hFYeJdKPh4H,"Where Will We Go, Pt. 1 (EP)"
28940,spotify:track:5IcMce4p9SbPwWeN4g4Oip,Sleep,Nick Hakim,spotify:artist:1Goe2NezNnym45kco2xTk6,spotify:album:0bBNzY4QWzJQeINFVoum9v,"Where Will We Go, Pt. 2 (EP)"
28944,spotify:track:5AI6KuYo8qMdXi0nLx6V0T,Bloodlines,Mimicking Birds,spotify:artist:5PifaykkaJRJlWbUz3H0od,spotify:album:4YftODzt3E68iA4pmvLXiz,Eons
28945,spotify:track:1lRNH5ixrSj94GCjtwnXcF,Snow Plow,Bahamas,spotify:artist:4C50EbCS11M0VbGyH3OfLt,spotify:album:753yeghJKIjYDaLbJB2ZW9,Barchords
28946,spotify:track:02iZJRlOZ7VRbzO8uVdOva,In the Stream,S. Carey,spotify:artist:2LSJrlndCuTpdEluvYHc2E,spotify:album:7hoiuRyh1XBh4YUOB0ZeGx,All We Grow
28947,spotify:track:2kfGoV9a5dbSKCNmUWH2ZF,Turning Page,Sleeping At Last,spotify:artist:0MeLMJJcouYXCymQSHPn8g,spotify:album:7lh3v8GsuH6TKFQcTimkji,Turning Page
28948,spotify:track:6W49z468BT75GsO2tCcBtq,Even the Darkness Has Arms,The Barr Brothers,spotify:artist:4OyRutd80DZC22C4pl63l7,spotify:album:7fjRTWt2AzOiOTOAVupzTq,Sleeping Operator
28949,spotify:track:6XIWqXj7Tps4dAJ1wSO8Qe,Heavy Feet,Local Natives,spotify:artist:75dQReiBOHN37fQgWQrIAJ,spotify:album:1vONbFftSl3PkZs5ayRJ4B,Hummingbird
28950,spotify:track:17HIlGOwZ8J7qz0UVFnjuZ,Just One,Blind Pilot,spotify:artist:6qiGjRyN7TJ1GA2nXF68Hi,spotify:album:4jAXE8gSio8mc9ZFaTTQGs,We Are the Tide
28951,spotify:track:5iiXIpA0AGJekS2sOsMBUf,Light That Match,Down Like Silver,spotify:artist:5u96pPXm3JmksPRgYDiVps,spotify:album:7kgdul3E3sTCCS3hLU01vx,Light That Match
28953,spotify:track:6u9cWDkxbTXaqf4GZP5MHh,Falling Short,Låpsley,spotify:artist:27ze6hCgfr3HcDZAHY60pg,spotify:album:6yhHW85d9Z6D3uyvLZSZxI,Long Way Home
28954,spotify:track:6YHZy3KO4EbsOzbXV3vfk4,Dust to Dust,The Civil Wars,spotify:artist:6J7rw7NELJUCThPbAfyLIE,spotify:album:7ClF8q4YDmizhMRJCRW9kF,The Civil Wars
28955,spotify:track:5hGhweoDb1rZalo01o87zm,Sophie,Bear's Den,spotify:artist:0nJaMZM8paoA5HEUTUXPqi,spotify:album:5yMPFIjnYwfGjxyFdY80HZ,Without / Within
28956,spotify:track:23tDyaKIRBPXgwBwz1jE4K,Above The Clouds Of Pompeii,Bear's Den,spotify:artist:0nJaMZM8paoA5HEUTUXPqi,spotify:album:6t4hbVlShehFEJQ9nXR8x8,Islands
28957,spotify:track:1P3MXWakqsC00kSgjQdUcB,Simple As This,Jake Bugg,spotify:artist:4hf3caW9H8uFwwbv5pFjcg,spotify:album:4asvshPH5nL0mjjMCE9mzi,Jake Bugg
28958,spotify:track:5sO4zkl77h4VVumJKFQafI,I Still Care for You,Ray LaMontagne,spotify:artist:6DoH7ywD5BcQvjloe9OcIj,spotify:album:2CbLBSlkvh2vR4JRLDRQso,Gossip In The Grain
28959,spotify:track:4FezYPeQcXEFaAMTCNLHXb,Lonesome Tremolo Blues,The Pines,spotify:artist:4D6fSmtnEaNRejP3eHzX1B,spotify:album:60yw27RstmOsywepq16CNs,Tremolo
28960,spotify:track:7gqIu1VejwZG3GasjUxeG6,Me And You,Jake Bugg,spotify:artist:4hf3caW9H8uFwwbv5pFjcg,spotify:album:5b5kAlhPPxiMrSd12RzEDI,Shangri La
28961,spotify:track:264bH2jUIFmlclwJfpmEk9,A Heart Arcane,Horse Feathers,spotify:artist:0lO2c86rQmrRJArBxgw0v8,spotify:album:32HXUSvlymSKkbIVOAO2nM,Cynic's New Year
28963,spotify:track:3sNSMzopoEApXHYdgl5FAm,Head For The Hills,Night Beds,spotify:artist:533wKOfkJylNSi6ntO1wXd,spotify:album:6My53bm1HekzzKlMuCCO7P,Head For The Hills
28964,spotify:track:1Zjjl59MPvGqR5msmQexs3,The Truth,Dr. Dog,spotify:artist:4mLJ3XfOM5FPjSAWdQ2Jk7,spotify:album:0YfNZx0s2EdfINsSoxqDe8,B-Room
28965,spotify:track:6i4T7CZeZKaBPor8EMCv8P,Yamaha,Delta Spirit,spotify:artist:1xVWSPiw5B0OduIC0DSu3V,spotify:album:7azn6b0REXVeI7x6I8ebQi,Delta Spirit
28966,spotify:track:4kua7w0c1jLB9JGvKoXFMV,"Go on, Say It",Blind Pilot,spotify:artist:6qiGjRyN7TJ1GA2nXF68Hi,spotify:album:2VPbzka8iaNvwJ4KI588w1,3 Rounds and a Sound
28967,spotify:track:6SaynYfguvWGtk1VulZhqW,Working Poor,Horse Feathers,spotify:artist:0lO2c86rQmrRJArBxgw0v8,spotify:album:4dStedySjRLAZS3WGUiVlq,House With No Home
28968,spotify:track:51jy98I9q9Nk1xyA0W4ZBg,"If You've Gotta Go, Go Now - Bonus Track",J. Tillman,spotify:artist:21XbnrbEMUTZelIfoV12hC,spotify:album:6BpBxbGy2JgkkxiVoLDQg4,Subterranean Homesick Blues: A Tribute to Bob Dylan's 'Bringing It All Back Home'
28969,spotify:track:64AC6ykNHzSkAuisFSdB3N,Slow Motion,PHOX,spotify:artist:3ix4iw2URncSdE7X292bXy,spotify:album:2LQnRubEmZCvyxxVGNwGVT,PHOX
28970,spotify:track:0lngUitwRDbvZ5yVO76dVN,Come Pick Me Up,Ryan Adams,spotify:artist:2qc41rNTtdLK0tV3mJn2Pm,spotify:album:7hmZCaBzp6mVrelxW6Ckrn,Heartbreaker
28971,spotify:track:2w9w1QlM8H4y0kLrZHdfpD,Time To Run,Lord Huron,spotify:artist:6ltzsmQQbmdoHHbLZ4ZN25,spotify:album:1m8DO7bvM6SoEilnmw604d,Lonesome Dreams
28972,spotify:track:5vK7iidjoGJWFmvwJKe0UB,If It Don't Work Out,Anthony D'Amato,spotify:artist:1oplL2hHYq7CQykvSbd6gy,spotify:album:7nZJ9tUEUPSHDRjgTnLmQ6,The Shipwreck from the Shore
28973,spotify:track:0PZRxlLzlGdHWPr5U44vTB,White Blank Page - Live At Shepherd's Bush Empire,Mumford & Sons,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,spotify:album:7MBKskO8mmUeGGLRO4Ss3X,Sigh No More
28974,spotify:track:3ycgdcq6fuCLZqm7PBY9n7,Leisure,PHOX,spotify:artist:3ix4iw2URncSdE7X292bXy,spotify:album:2LQnRubEmZCvyxxVGNwGVT,PHOX
28975,spotify:track:2QJM5xc5xko1xyokKC36YP,Leading Me Now,The Tallest Man On Earth,spotify:artist:2BpAc5eK7Rz5GAwSp9UYXa,spotify:album:17pCKYQuyvox8TUzbbZaKL,There´s No Leaving Now
28976,spotify:track:3GCrlUv4MOZGDhXqrqhtyu,Ramona,Night Beds,spotify:artist:533wKOfkJylNSi6ntO1wXd,spotify:album:0g1M5RuzXzcn2NPleWsRoy,Country Sleep
28977,spotify:track:0zIjcFMa8XEIaXxTZbjIue,Lullaby,Lord Huron,spotify:artist:6ltzsmQQbmdoHHbLZ4ZN25,spotify:album:1m8DO7bvM6SoEilnmw604d,Lonesome Dreams
28979,spotify:track:2Uj2BjZXVv9WvYFEVl8TDi,Silent Way,Milo Greene,spotify:artist:5euJsEvfrlfhYDorMR40OF,spotify:album:15wQEsBsbl14I4m1yEuR8w,Milo Greene
28980,spotify:track:5YuHMfznSrE6qsKGQzcAnO,Whisper In Her Ear,The Milk Carton Kids,spotify:artist:7fxtWEwKKrFaykKItspdYg,spotify:album:151a4bghgq5jgbaZt96p71,The Ash & Clay
28981,spotify:track:07KMQNsSXfWJjOzFzwNWoE,Show Me Love,Hundred Waters,spotify:artist:108ugtkRFQzP9nGgNiyERO,spotify:album:5TclsFNhJ3vy0rfDrGnn8r,The Moon Rang Like a Bell
28986,spotify:track:6ITU613rdPSr9qUknTG6QY,A Slow Parade,A.A. Bondy,spotify:artist:4l8UbJGiXxbfyDJPvcVH23,spotify:album:5yCyvS6kiC3VQebz7nb5fF,When The Devil's Loose
28987,spotify:track:6koowTu9pFHPEcZnACLKbK,Brown Skin Girl,Leon Bridges,spotify:artist:3qnGvpP8Yth1AqSBMqON5x,spotify:album:4svLfrPPk2npPVuI4kXPYg,Coming Home
28988,spotify:track:1srE8o1fSw91QHmfZdyCy0,Pull Away - Live at SXSW 2015,Leon Bridges,spotify:artist:3qnGvpP8Yth1AqSBMqON5x,spotify:album:0wBCYSK8mkAdwh5JJMe3C2,Spotify Sessions
28989,spotify:track:4nLaeAathdcgAhhB0h5aWe,Open,Rhye,spotify:artist:2AcUPzkVWo81vumdzeLLRN,spotify:album:3kSUJ193A42dfs82PmOUP0,Woman
28990,spotify:track:2bcC9Xyi40wnI7Od5uch31,Iron Sky,Paolo Nutini,spotify:artist:7x5rK9BClDQ8wmCkYAGsQp,spotify:album:0DnxCSZdeApVBVfcWsm3IJ,Caustic Love
28991,spotify:track:0R2EQQKEHc52JdvaBDCXPK,These Streets,Paolo Nutini,spotify:artist:7x5rK9BClDQ8wmCkYAGsQp,spotify:album:6jvaYzdcyKbh1B8ZWAfPix,These Streets
28992,spotify:track:2UXO3rKTfsfPieGDQHgG6q,Last Request,Paolo Nutini,spotify:artist:7x5rK9BClDQ8wmCkYAGsQp,spotify:album:6jvaYzdcyKbh1B8ZWAfPix,These Streets
28994,spotify:track:1US01PIcb3RFVrcN8mO8CS,Caravan,Van Morrison,spotify:artist:44NX2ffIYHr6D4n7RaZF7A,spotify:album:7diHYi0CglGJekoM3KaWBK,Moondance
28996,spotify:track:12lkH9Fq3eytBQ4cmMZLi4,Pull Me Down,Mikky Ekko,spotify:artist:1buzCmyYZE4kcdLRudsb8V,spotify:album:6ZM59O9R5zjawLVwCMD2zJ,Time
29000,spotify:track:0EUSbTvyZfo9QOcxunL9Ro,In Your Atmosphere - Live at the Nokia Theatre,John Mayer,spotify:artist:0hEurMDQu99nJRq8pTxO14,spotify:album:4Dgxy95K9BWkDUvQPTaYBb,Where The Light Is: John Mayer Live In Los Angeles
29002,spotify:track:1yZFWn5IOy4spqLgJmMLmU,Traffic In The Sky,Jack Johnson,spotify:artist:3GBPw9NK25X1Wt2OUvOwY3,spotify:album:7LQhG0xSDjFiKJnziyB3Zj,On And On
29006,spotify:track:48wH8bAxvBJO2l14GmNLz7,Wait for the Moment,Vulfpeck,spotify:artist:7pXu47GoqSYRajmBCjxdD6,spotify:album:66lLDYWrrbm8tsrBGNYC5E,My First Car
29017,spotify:track:1ND9sX1gObywQxC0YA0yOj,Painter (Valentine),Låpsley,spotify:artist:27ze6hCgfr3HcDZAHY60pg,spotify:album:0H2oD8SLeIt8FGlTvzMneJ,Station
29018,spotify:track:0iv3qZHEXH3A8CDCt8FASm,Pour Another,Nick Hakim,spotify:artist:1Goe2NezNnym45kco2xTk6,spotify:album:3B2d37aNkp3hFYeJdKPh4H,"Where Will We Go, Pt. 1 (EP)"
29019,spotify:track:2pJ0X2gjkAlu7E5cp16yDQ,The Light,Nick Hakim,spotify:artist:1Goe2NezNnym45kco2xTk6,spotify:album:3B2d37aNkp3hFYeJdKPh4H,"Where Will We Go, Pt. 1 (EP)"
29020,spotify:track:1JKm7rYG9WmBUMcN1hb8Yy,You Haunt Me - Amtrac Remix,Sir Sly,spotify:artist:3DFoVPonoAAt4EZ1FEI8ue,spotify:album:4tQrpY1Dh7F9Ny0JNd9XKo,You Haunt Me
29021,spotify:track:0alXWwTcr1reJRYkhjauN1,Pillow Talk,Wild Child,spotify:artist:1xLMexpeeTKQ20SwGMaGSK,spotify:album:6PPFActErBg9LwXfMfOKYB,Pillow Talk
29022,spotify:track:6hikSGBmDxa24WrZx8ThVb,Slow Coming,Benjamin Booker,spotify:artist:7mZgBMpvaBziYQfc9TbJH5,spotify:album:1lHQCme4fW2HcOLMKZ0WOQ,Benjamin Booker
29023,spotify:track:0mUd52uVlCBWVYgHxoJnlm,PJ,Jesse Woods,spotify:artist:0yCYrNUvVe4VVz7xSZ1xei,spotify:album:3CQYvHx5eQyxxqWJBD8xnE,Jesse Woods
29024,spotify:track:19HrCVM94TT07X70j9ajQ8,Sparks,Jesse Woods,spotify:artist:0yCYrNUvVe4VVz7xSZ1xei,spotify:album:5EfjqbNDZEGRy6HxucVXL5,Moon Rocks
29025,spotify:track:0ByKWq0hsuYriK5avSMJ5r,Crosses,José González,spotify:artist:6xrCU6zdcSTsG2hLrojpmI,spotify:album:2e0BYdQ7VJlzSNHafdmfrl,Veneer
29026,spotify:track:7gRiW3eFoQWUNe5h7ggGHt,I Was Just Thinking,Teitur,spotify:artist:1lrjRRYpYP8kVTlHLShjJM,spotify:album:34oIehPYK5k45VsV6nCM1M,Poetry & Airplanes
29028,spotify:track:6C6H2lkwmb2F2eUHhnlNy5,I Remember,Damien Rice,spotify:artist:14r9dR01KeBLFfylVSKCZQ,spotify:album:3ADELRoZ4I8WLE7clLU7La,O
29030,spotify:track:03qDVofuUUQSsSQCLWX0eF,Gold,Chet Faker,spotify:artist:2Q0MyH5YMI5HPQjFjlq5g3,spotify:album:6DwdzG4UGYLxJ2p7bd483v,Built On Glass
29031,spotify:track:2d8K1WX9l58m1ON3uAcQRu,Here Now,Wild Child,spotify:artist:1xLMexpeeTKQ20SwGMaGSK,spotify:album:27EDxPkKNFbGeK8RpS2ose,The Runaround
29033,spotify:track:3h6RD7RYENDIb3qB9Bw4OB,Cavalier,James Vincent McMorrow,spotify:artist:7FDlvgcodNfC0IBdWevl4u,spotify:album:2bX5umInKftnekEm6qM0SO,Post Tropical
29034,spotify:track:18xJKixEojfBqDEXFlDn2c,Between the Bars,Seth Avett & Jessica Lea Mayfield,spotify:artist:5zVH7DKFtamUeGnLZHlPsW,spotify:album:45JsKQGdBmDiZxJjxE8UUW,Seth Avett & Jessica Lea Mayfield Sing Elliott Smith
29035,spotify:track:3VtlSKbs0IjVeeRV4otHNT,Love Songs For Robots,Patrick Watson,spotify:artist:7bPs6jf983f0bjRAt1yxDM,spotify:album:4MdPpRGC3wjAI23bXGClnZ,Love Songs For Robots
29036,spotify:track:5r09ZUBR3ZPOAr0feB2j4G,Collapse,Vancouver Sleep Clinic,spotify:artist:77BznF1Dr1k5KyEZ6Nn3jB,spotify:album:71K84GjeSWMtFT3sKv3Poz,Winter
29037,spotify:track:4fm8gzCSzpVaQVRHtGjt0Z,All I Want,Dawn Golden,spotify:artist:6MzxeKydmXufvX7HYPknFW,spotify:album:7Lw1K9PJaOOAsMEfLf179A,Still Life
29038,spotify:track:4OxtqhSBnOsgGc1yfYAfOn,Lovely Day (Bonus Track),alt-J,spotify:artist:3XHO7cRUPCLOr6jwp8vsx5,spotify:album:4oktVvRuO1In9B7Hz0xm0a,This Is All Yours
29042,spotify:track:4KVutc1EskcnC4JMCATtMp,Bridge,High Highs,spotify:artist:1cXVTtkpqSXVhyD32f9MS4,spotify:album:1BSTw2TM5eqHtqXPZKlVmB,Open Season
29043,spotify:track:2JulIfUpaAfpiJgWDH2cL0,halo,Lewis Watson,spotify:artist:40ELTAg7Kg6vbWnlyx2n9R,spotify:album:4cKBAg2zgjrVF2XefrW4WC,the morning
29048,spotify:track:1YUcTZ0ehoHY6G6Prhcbj0,Warm Foothills,alt-J,spotify:artist:3XHO7cRUPCLOr6jwp8vsx5,spotify:album:4oktVvRuO1In9B7Hz0xm0a,This Is All Yours
29049,spotify:track:1rEEgRINO05qGniV12qiZP,Heavenfaced,The National,spotify:artist:2cCUtGK9sDU2EoElnk0GNB,spotify:album:2JhR4tjuc3MIKa8v2JaKze,Trouble Will Find Me
29050,spotify:track:3u4rIcRR7gSoJdkJIx9zpu,Young,Vallis Alps,spotify:artist:7qhWa7UI1QNZNDnzYwAYZm,spotify:album:0s2fghAEEk3Uzz1IbGMDlq,Vallis Alps
29051,spotify:track:3piBkAlDyMAI0WQ5SMQdxB,Vapour,Vancouver Sleep Clinic,spotify:artist:77BznF1Dr1k5KyEZ6Nn3jB,spotify:album:71K84GjeSWMtFT3sKv3Poz,Winter
29052,spotify:track:2OYfo8xz9nCqXVXqibLq2G,Flaws,Vancouver Sleep Clinic,spotify:artist:77BznF1Dr1k5KyEZ6Nn3jB,spotify:album:71K84GjeSWMtFT3sKv3Poz,Winter
29054,spotify:track:4pl7SdjDIsCgCYMHjICiNy,Bloodline,The Slow Show,spotify:artist:696uMzB97pg2uqfzmK3MvO,spotify:album:0wx4dVaqXMBpuY3FmugFlI,White Water
29055,spotify:track:6WfW2T5W6A4uZ8B5Y1RZAS,Interlude - Live,London Grammar,spotify:artist:3Bd1cgCjtCI32PYvDC3ynO,spotify:album:4T8mGgL2CqKLQ2esn2Mb47,If You Wait
29056,spotify:track:3u7jQn9a8xrplb4wqFQIZL,One For My Baby (And One More For The Road) - 1998 Digital Remaster,Frank Sinatra,spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0,spotify:album:3Pwg6fBaMoPmgfNNVJ5y8O,Frank Sinatra Sings For Only The Lonely
29057,spotify:track:3Uzf9170bXnpbqHyT3Vx3D,1904,Benjamin Francis Leftwich,spotify:artist:7D5oTJSXSHf51auG0106CQ,spotify:album:3CN1bUyLWIUH4cyZ4UBsBS,Last Smoke Before The Snowstorm
29058,spotify:track:4hWzvk7BjZ2GXKLhfwj1cp,Daylight Goodbye,Message To Bears,spotify:artist:6MmQrV24zUeieNf027zkh3,spotify:album:10BngwMbchdQ5W3LN4tFuk,Folding Leaves
29059,spotify:track:4RrePp7ou4Uw9fCxnj4mD5,Names and Races,Foreign Fields,spotify:artist:74l5kLfO33c4T39eAROuEL,spotify:album:6jaGzAFeqYrMWt08lz4dtH,Anywhere But Where I Am
29061,spotify:track:5uFnBjrDzvYz48xvUwBRBd,Be the Song,Foy Vance,spotify:artist:4bUqnkrDrb4f7rqmDR9yDu,spotify:album:1BG1nMQBaByaMDf7fdLDqv,Be the Song
29062,spotify:track:6hBTkWmjb8YsOzINHebJ3e,The Mates of Soul (Remastered),Taylor John Williams,spotify:artist:73r6cgVUoNL47qnJAF0Ihw,spotify:album:0BciaOp0JJpJWNSfw03kAD,Song of a Dead Man
29063,spotify:track:6yWC6Ayq0YTMgzGTgDkZNx,Cigarettes,Noah Gundersen,spotify:artist:34482S5nfxR441wcnVfrHi,spotify:album:2zkRBtJ1BTlR8GdqvGGlMG,Ledges
29065,spotify:track:4TEwxcIbCzXTxWpcCbaZwk,I Gave It All,Aquilo,spotify:artist:26GHRG8x1F4AzbCKzUaIbw,spotify:album:7HBk57kKtUdegxib7t3Nfe,Silhouettes
29066,spotify:track:5UcsxVPmXd974EkMtowmNV,Fortune - Acoustic,William Fitzsimmons,spotify:artist:41FEVJCBGidsJwbjq0KfgM,spotify:album:3A3SmcC6PqwOyELYxwqUkK,Acoustic Sessions
29067,spotify:track:0A2J5TumCpT4aJVvQHNEQW,One,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,spotify:album:6NoBzYmh5gUusGPCfg0pct,x
29068,spotify:track:6EnndJ7CkSq8vdw3q1AIFs,Up All Night,Oliver Tank,spotify:artist:0YnqxF8FNAMagpmi2T1UjJ,spotify:album:5kWWrqgp52ugLx8NuT0UYs,Dreams - EP
29069,spotify:track:3CIjpEOPufJKNgZoXotS0X,In The Deep Shade,The Frames,spotify:artist:6lyku6lhbB3tLc3Dghs5CM,spotify:album:0Y1RprHegjTrJy7Y8ZIB3J,For The Birds
29071,spotify:track:6H179fTdaQXT4QHnNxNX4D,You,Nils Frahm,spotify:artist:5gqhueRUZEa7VDnQt4HODp,spotify:album:2EaigzcT1RHV3ILasIOfJz,Screws
29072,spotify:track:3dJSC3yIV69Afxvme5qf5d,Drifty,Sjowgren,spotify:artist:32Ko3nL0210QAt14S3Rs4Y,spotify:album:2HatDWFqyd2cFNHX7wX7Yp,Demos
29073,spotify:track:7eMlLNKSFElQD4q2Eq1MdW,Off the Floor,The Northern Empty,spotify:artist:3E4Q0BTixT7AULI4tiwDlw,spotify:album:0omey3lsOQFDAH199DGsT1,Suzie
29074,spotify:track:62XpttqUaPz48pX2rGUzhi,Throes,Half Moon Run,spotify:artist:3ceQN2NVlLg1hgTzljDE4n,spotify:album:1s6FlVyzq929eQ3o1kw23L,Sun Leads Me On
29075,spotify:track:7Kgq22afTca0gUKPrPyc0P,Rosary,Troy Ramey,spotify:artist:1Uxi0A4WHWH93Fyi0gWHEF,spotify:album:4DySpsSsSbAj4sEBB2xluj,Rosary
29076,spotify:track:6bJ9VXxHTcqbCo9ep4j8h1,Charleroi,William Fitzsimmons,spotify:artist:41FEVJCBGidsJwbjq0KfgM,spotify:album:0WZk2c4rgivDnEnDLyt3Jt,"Charleroi: Pittsburgh, Vol. 2"
29077,spotify:track:7BSMSvK0WxrDeI98bswYa8,Berlin,RY X,spotify:artist:2KjAo6wVc9d2WcxdxSArpV,spotify:album:0DvauBOn2G8RIEQR54Cmiv,Dawn
29078,spotify:track:6PN51jW5TJ4XOFMO41lc6h,Better Man,Paolo Nutini,spotify:artist:7x5rK9BClDQ8wmCkYAGsQp,spotify:album:0DnxCSZdeApVBVfcWsm3IJ,Caustic Love
29079,spotify:track:042pmCix7CPth3l3X28jl1,Here and Now,Luther Vandross,spotify:artist:19y5MFBH7gohEdGwKM7QsP,spotify:album:5rrSO0mgkVmZF1qjPn0TKD,The Best of Luther Vandross The Best of Love
29080,spotify:track:7k4dnllwnFDizWHAWkYXsh,Breathin,2Pac,spotify:artist:1ZwdS5xdxEREPySFridCfh,spotify:album:0uT4bCZS9o5C1ThDa2VxpV,Until The End Of Time
29096,spotify:track:6hPnxc8MutYWIdkM9BcIv7,Celebration,The Game,spotify:artist:0NbfKEOTQCcwd6o7wSDOHI,spotify:album:1RroB11mvE8ErGgTELQrPA,Jesus Piece
29100,spotify:track:67g3peWMWu7Vbq7aZNe1Ts,I Luv Dem Strippers,2 Chainz,spotify:artist:17lzZA2AlOHwCwFALHttmp,spotify:album:1wBFRaacNYmqfkidUZ0NtM,Based On A T.R.U. Story
29103,spotify:track:5sl2735QKaOmL8UL4Q39Ut,Peso,A$AP Rocky,spotify:artist:13ubrt8QOOCPljQ2FL1Kca,spotify:album:5iHriAMstCv20NpOo0BX1A,Peso
29108,spotify:track:3IQSYqnKsCTMLWn2xE3HFT,I'm On A Boat,The Lonely Island,spotify:artist:1f5GqyOPo0CkotzzRwviBu,spotify:album:5uWFEnAIeksRbygyWNrmlZ,Incredibad
29111,spotify:track:46lIt6GmL0VkkbuUyGDbCs,Got Money,Lil Wayne,spotify:artist:55Aa2cqylxrFIXC767Z865,spotify:album:5BGzOpea6At0Nd7tYtYZOP,Tha Carter III
29116,spotify:track:6XAA7T9VHcqKQSzjmXAJ8o,That's All She Wrote (feat. Eminem),T.I.,spotify:artist:4OBJLual30L7gRl5UkeRcT,spotify:album:6LGR2plk2Yk4A33CAktJN3,No Mercy
29121,spotify:track:2wqRrl8N9ykR30rAe5gcCv,Going Through Changes,Eminem,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:album:3PogVmhNucYNfyywZvTd7F,Recovery
29128,spotify:track:2oNYsdCasRRlz1shXFAz7D,LOST IN THE ECHO,Linkin Park,spotify:artist:6XyY86QOPPrYVGvF9ch6wz,spotify:album:4XHIjbhjRmqWlosjj5rqSI,LIVING THINGS
29139,spotify:track:2uiEqPjMmIJXOKplzsEASP,"Lean Back (feat. Lil Jon, Eminem, Mase & Remy Martin) - Remix",Fat Joe,spotify:artist:3ScY9CQxNLQei8Umvpx5g6,spotify:album:1daamdMx4wmSEC3mfiCN37,All Or Nothing
29140,spotify:track:4XSgaQfGgJ9FDCcvmOe404,Party Up (Up In Here),DMX,spotify:artist:1HwM5zlC5qNWhJtM00yXzG,spotify:album:0K2A6RaCTpcNKTZwvLMeqY,Greatest Hits With A Twist - Deluxe Edition
